"subnum","block","trial","cue","flank","location","direction","rt","error","group","age","correctRT"
6,3,36,"Spatial","Incongruent","up","right",302.340612470672,0,"Young",19,302.340612470672
6,3,37,"None","Neutral","down","right",447.899653551324,0,"Young",19,447.899653551324
6,3,38,"Center","Neutral","down","right",403.393240566474,0,"Young",19,403.393240566474
6,3,39,"Double","Neutral","down","right",329.665558256183,0,"Young",19,329.665558256183
6,3,40,"Spatial","Neutral","down","right",313.532504223663,0,"Young",19,313.532504223663
6,3,41,"None","Congruent","down","right",497.178835842757,0,"Young",19,497.178835842757
6,3,42,"Center","Congruent","down","right",403.471702831174,0,"Young",19,403.471702831174
6,3,43,"Double","Congruent","down","right",362.344745612479,0,"Young",19,362.344745612479
6,3,44,"Spatial","Congruent","down","right",358.455185766421,0,"Young",19,358.455185766421
6,3,45,"None","Incongruent","down","right",432.664640477461,1,"Young",19,NA
6,3,46,"Center","Incongruent","down","right",508.59677128103,0,"Young",19,508.59677128103
6,3,47,"Double","Incongruent","down","right",349.563182753685,0,"Young",19,349.563182753685
6,3,48,"Spatial","Incongruent","down","right",359.7804594688,0,"Young",19,359.7804594688
6,4,1,"None","Neutral","up","left",463.834375682955,0,"Young",19,463.834375682955
6,4,2,"Center","Neutral","up","left",437.616087210851,0,"Young",19,437.616087210851
6,4,3,"Double","Neutral","up","left",288.362004121835,0,"Young",19,288.362004121835
6,4,4,"Spatial","Neutral","up","left",370.065442829303,0,"Young",19,370.065442829303
6,4,5,"None","Congruent","up","left",447.082515703725,0,"Young",19,447.082515703725
6,4,6,"Center","Congruent","up","left",378.235949546714,0,"Young",19,378.235949546714
6,4,7,"Double","Congruent","up","left",343.691749010213,0,"Young",19,343.691749010213
6,4,8,"Spatial","Congruent","up","left",297.201439512696,0,"Young",19,297.201439512696
6,4,9,"None","Incongruent","up","left",507.58889209869,0,"Young",19,507.58889209869
6,4,10,"Center","Incongruent","up","left",510.318634692307,0,"Young",19,510.318634692307
6,4,11,"Double","Incongruent","up","left",370.571105839867,0,"Young",19,370.571105839867
6,4,12,"Spatial","Incongruent","up","left",357.481293846562,1,"Young",19,NA
6,4,13,"None","Neutral","down","left",511.893705845429,0,"Young",19,511.893705845429
6,4,14,"Center","Neutral","down","left",319.633290939836,0,"Young",19,319.633290939836
6,4,15,"Double","Neutral","down","left",243.692245769862,0,"Young",19,243.692245769862
6,4,16,"Spatial","Neutral","down","left",340.873163307551,0,"Young",19,340.873163307551
6,4,17,"None","Congruent","down","left",447.209701368413,0,"Young",19,447.209701368413
6,4,18,"Center","Congruent","down","left",380.635991866606,0,"Young",19,380.635991866606
6,4,19,"Double","Congruent","down","left",331.327493340552,0,"Young",19,331.327493340552
6,4,20,"Spatial","Congruent","down","left",357.140014217061,0,"Young",19,357.140014217061
6,4,21,"None","Incongruent","down","left",491.130612285876,0,"Young",19,491.130612285876
6,4,22,"Center","Incongruent","down","left",496.07166272953,0,"Young",19,496.07166272953
6,4,23,"Double","Incongruent","down","left",460.047220110477,0,"Young",19,460.047220110477
6,4,24,"Spatial","Incongruent","down","left",444.66933763549,0,"Young",19,444.66933763549
6,4,25,"None","Neutral","up","right",446.273595313939,0,"Young",19,446.273595313939
6,4,26,"Center","Neutral","up","right",400.402551136444,0,"Young",19,400.402551136444
6,4,27,"Double","Neutral","up","right",412.992112794551,0,"Young",19,412.992112794551
6,4,28,"Spatial","Neutral","up","right",225.642323977479,0,"Young",19,225.642323977479
6,4,29,"None","Congruent","up","right",455.891913079423,0,"Young",19,455.891913079423
6,4,30,"Center","Congruent","up","right",312.638187085696,0,"Young",19,312.638187085696
6,4,31,"Double","Congruent","up","right",393.157992943416,0,"Young",19,393.157992943416
6,4,32,"Spatial","Congruent","up","right",405.737628232913,1,"Young",19,NA
6,4,33,"None","Incongruent","up","right",477.58470445461,0,"Young",19,477.58470445461
6,4,34,"Center","Incongruent","up","right",409.591776587037,0,"Young",19,409.591776587037
6,4,35,"Double","Incongruent","up","right",440.686575048021,0,"Young",19,440.686575048021
6,4,36,"Spatial","Incongruent","up","right",489.271213626042,0,"Young",19,489.271213626042
6,4,37,"None","Neutral","down","right",435.052872409334,0,"Young",19,435.052872409334
6,4,38,"Center","Neutral","down","right",387.438110582648,0,"Young",19,387.438110582648
6,4,39,"Double","Neutral","down","right",347.678266592798,0,"Young",19,347.678266592798
6,4,40,"Spatial","Neutral","down","right",313.616220636794,1,"Young",19,NA
6,4,41,"None","Congruent","down","right",423.006422025398,0,"Young",19,423.006422025398
6,4,42,"Center","Congruent","down","right",300.529429277508,0,"Young",19,300.529429277508
6,4,43,"Double","Congruent","down","right",436.705208284384,0,"Young",19,436.705208284384
6,4,44,"Spatial","Congruent","down","right",323.227257583395,0,"Young",19,323.227257583395
6,4,45,"None","Incongruent","down","right",399.949874659506,0,"Young",19,399.949874659506
6,4,46,"Center","Incongruent","down","right",449.127079863082,0,"Young",19,449.127079863082
6,4,47,"Double","Incongruent","down","right",432.951655207819,0,"Young",19,432.951655207819
6,4,48,"Spatial","Incongruent","down","right",320.400530053874,0,"Young",19,320.400530053874
6,5,1,"None","Neutral","up","left",532.48457556135,0,"Young",19,532.48457556135
6,5,2,"Center","Neutral","up","left",324.139119424456,1,"Young",19,NA
6,5,3,"Double","Neutral","up","left",307.322522759118,0,"Young",19,307.322522759118
6,5,4,"Spatial","Neutral","up","left",362.565115551546,1,"Young",19,NA
6,5,5,"None","Congruent","up","left",481.661371242525,0,"Young",19,481.661371242525
6,5,6,"Center","Congruent","up","left",370.205715244306,0,"Young",19,370.205715244306
6,5,7,"Double","Congruent","up","left",386.365519339037,0,"Young",19,386.365519339037
6,5,8,"Spatial","Congruent","up","left",284.890012500626,0,"Young",19,284.890012500626
6,5,9,"None","Incongruent","up","left",547.763868427067,0,"Young",19,547.763868427067
6,5,10,"Center","Incongruent","up","left",465.641522295625,0,"Young",19,465.641522295625
6,5,11,"Double","Incongruent","up","left",450.050285659957,0,"Young",19,450.050285659957
6,5,12,"Spatial","Incongruent","up","left",447.405770714512,0,"Young",19,447.405770714512
6,5,13,"None","Neutral","down","left",479.94804473968,0,"Young",19,479.94804473968
6,5,14,"Center","Neutral","down","left",343.374234549342,1,"Young",19,NA
6,5,15,"Double","Neutral","down","left",399.044762005539,0,"Young",19,399.044762005539
6,5,16,"Spatial","Neutral","down","left",290.527484587132,0,"Young",19,290.527484587132
6,5,17,"None","Congruent","down","left",541.477952417287,1,"Young",19,NA
6,5,18,"Center","Congruent","down","left",402.836829979444,0,"Young",19,402.836829979444
6,5,19,"Double","Congruent","down","left",373.209227820767,0,"Young",19,373.209227820767
6,5,20,"Spatial","Congruent","down","left",315.477864679012,0,"Young",19,315.477864679012
6,5,21,"None","Incongruent","down","left",488.971669440959,0,"Young",19,488.971669440959
6,5,22,"Center","Incongruent","down","left",394.939531960751,0,"Young",19,394.939531960751
6,5,23,"Double","Incongruent","down","left",448.173523567853,1,"Young",19,NA
6,5,24,"Spatial","Incongruent","down","left",439.176296654357,1,"Young",19,NA
6,5,25,"None","Neutral","up","right",404.332057690262,0,"Young",19,404.332057690262
6,5,26,"Center","Neutral","up","right",339.372393903621,0,"Young",19,339.372393903621
6,5,27,"Double","Neutral","up","right",293.534004724272,0,"Young",19,293.534004724272
6,5,28,"Spatial","Neutral","up","right",368.445285325589,0,"Young",19,368.445285325589
6,5,29,"None","Congruent","up","right",446.689165335248,0,"Young",19,446.689165335248
6,5,30,"Center","Congruent","up","right",369.433872031553,0,"Young",19,369.433872031553
6,5,31,"Double","Congruent","up","right",347.445103480038,0,"Young",19,347.445103480038
6,5,32,"Spatial","Congruent","up","right",352.918056447057,0,"Young",19,352.918056447057
6,5,33,"None","Incongruent","up","right",431.23947767945,0,"Young",19,431.23947767945
6,5,34,"Center","Incongruent","up","right",376.362292544865,0,"Young",19,376.362292544865
6,5,35,"Double","Incongruent","up","right",372.739516357707,0,"Young",19,372.739516357707
6,5,36,"Spatial","Incongruent","up","right",391.935578768941,0,"Young",19,391.935578768941
6,5,37,"None","Neutral","down","right",469.535498236532,0,"Young",19,469.535498236532
6,5,38,"Center","Neutral","down","right",415.732892316199,0,"Young",19,415.732892316199
6,5,39,"Double","Neutral","down","right",346.742324135099,0,"Young",19,346.742324135099
6,5,40,"Spatial","Neutral","down","right",410.900715171456,0,"Young",19,410.900715171456
6,5,41,"None","Congruent","down","right",372.7121609505,0,"Young",19,372.7121609505
6,5,42,"Center","Congruent","down","right",355.359108852381,0,"Young",19,355.359108852381
6,5,43,"Double","Congruent","down","right",338.347386317201,0,"Young",19,338.347386317201
6,5,44,"Spatial","Congruent","down","right",347.961604017727,1,"Young",19,NA
6,5,45,"None","Incongruent","down","right",412.440352039026,0,"Young",19,412.440352039026
6,5,46,"Center","Incongruent","down","right",509.241543352622,0,"Young",19,509.241543352622
6,5,47,"Double","Incongruent","down","right",505.351580051038,0,"Young",19,505.351580051038
6,5,48,"Spatial","Incongruent","down","right",458.882466326525,0,"Young",19,458.882466326525
6,6,1,"None","Neutral","up","left",425.90041279784,0,"Young",19,425.90041279784
6,6,2,"Center","Neutral","up","left",437.813171129895,0,"Young",19,437.813171129895
6,6,3,"Double","Neutral","up","left",399.339816837626,0,"Young",19,399.339816837626
6,6,4,"Spatial","Neutral","up","left",387.942433139753,0,"Young",19,387.942433139753
6,6,5,"None","Congruent","up","left",438.889618559439,0,"Young",19,438.889618559439
6,6,6,"Center","Congruent","up","left",394.612544051703,0,"Young",19,394.612544051703
6,6,7,"Double","Congruent","up","left",269.332965767332,0,"Young",19,269.332965767332
6,6,8,"Spatial","Congruent","up","left",313.097604458945,0,"Young",19,313.097604458945
6,6,9,"None","Incongruent","up","left",550.701279237658,1,"Young",19,NA
6,6,10,"Center","Incongruent","up","left",455.063482073693,0,"Young",19,455.063482073693
6,6,11,"Double","Incongruent","up","left",384.064631422596,0,"Young",19,384.064631422596
6,6,12,"Spatial","Incongruent","up","left",362.081160360442,1,"Young",19,NA
6,6,13,"None","Neutral","down","left",402.210125769701,0,"Young",19,402.210125769701
6,6,14,"Center","Neutral","down","left",486.093795582164,0,"Young",19,486.093795582164
6,6,15,"Double","Neutral","down","left",366.020500621952,0,"Young",19,366.020500621952
6,6,16,"Spatial","Neutral","down","left",307.763229587863,0,"Young",19,307.763229587863
6,6,17,"None","Congruent","down","left",325.370811412173,0,"Young",19,325.370811412173
6,6,18,"Center","Congruent","down","left",284.906458115057,0,"Young",19,284.906458115057
6,6,19,"Double","Congruent","down","left",436.11251381608,0,"Young",19,436.11251381608
6,6,20,"Spatial","Congruent","down","left",297.438977930992,0,"Young",19,297.438977930992
6,6,21,"None","Incongruent","down","left",581.060144147879,0,"Young",19,581.060144147879
6,6,22,"Center","Incongruent","down","left",433.544859901774,1,"Young",19,NA
6,6,23,"Double","Incongruent","down","left",328.679523627995,1,"Young",19,NA
6,6,24,"Spatial","Incongruent","down","left",519.649899976825,0,"Young",19,519.649899976825
6,6,25,"None","Neutral","up","right",375.876001180154,0,"Young",19,375.876001180154
6,6,26,"Center","Neutral","up","right",354.681951631997,1,"Young",19,NA
6,6,27,"Double","Neutral","up","right",379.795947841652,0,"Young",19,379.795947841652
6,6,28,"Spatial","Neutral","up","right",333.991737102922,1,"Young",19,NA
6,6,29,"None","Congruent","up","right",354.066618516272,0,"Young",19,354.066618516272
6,6,30,"Center","Congruent","up","right",304.470746857853,0,"Young",19,304.470746857853
6,6,31,"Double","Congruent","up","right",444.780246411515,0,"Young",19,444.780246411515
6,6,32,"Spatial","Congruent","up","right",304.578902796002,0,"Young",19,304.578902796002
6,6,33,"None","Incongruent","up","right",541.3969176555,0,"Young",19,541.3969176555
6,6,34,"Center","Incongruent","up","right",535.387791860679,0,"Young",19,535.387791860679
6,6,35,"Double","Incongruent","up","right",406.041672156421,0,"Young",19,406.041672156421
6,6,36,"Spatial","Incongruent","up","right",374.655046566401,0,"Young",19,374.655046566401
6,6,37,"None","Neutral","down","right",330.354874474232,0,"Young",19,330.354874474232
6,6,38,"Center","Neutral","down","right",474.993826645546,0,"Young",19,474.993826645546
6,6,39,"Double","Neutral","down","right",337.189653206367,0,"Young",19,337.189653206367
6,6,40,"Spatial","Neutral","down","right",321.102211013789,1,"Young",19,NA
6,6,41,"None","Congruent","down","right",361.802259925713,0,"Young",19,361.802259925713
6,6,42,"Center","Congruent","down","right",417.097907965381,0,"Young",19,417.097907965381
6,6,43,"Double","Congruent","down","right",455.548799800691,0,"Young",19,455.548799800691
6,6,44,"Spatial","Congruent","down","right",351.369372344767,0,"Young",19,351.369372344767
6,6,45,"None","Incongruent","down","right",479.974216304132,0,"Young",19,479.974216304132
6,6,46,"Center","Incongruent","down","right",366.520980017847,0,"Young",19,366.520980017847
6,6,47,"Double","Incongruent","down","right",519.535054865105,0,"Young",19,519.535054865105
6,6,48,"Spatial","Incongruent","down","right",444.57437165992,0,"Young",19,444.57437165992
7,1,1,"None","Neutral","up","left",427.95112616676,0,"Young",23,427.95112616676
7,1,2,"Center","Neutral","up","left",440.217242633921,0,"Young",23,440.217242633921
7,1,3,"Double","Neutral","up","left",439.925748178517,0,"Young",23,439.925748178517
7,1,4,"Spatial","Neutral","up","left",316.889148962004,0,"Young",23,316.889148962004
7,1,5,"None","Congruent","up","left",368.711312608891,0,"Young",23,368.711312608891
7,1,6,"Center","Congruent","up","left",428.163337705288,0,"Young",23,428.163337705288
7,1,7,"Double","Congruent","up","left",409.660561398044,0,"Young",23,409.660561398044
7,1,8,"Spatial","Congruent","up","left",314.930341703693,0,"Young",23,314.930341703693
7,1,9,"None","Incongruent","up","left",657.698570849186,1,"Young",23,NA
7,1,10,"Center","Incongruent","up","left",322.544655249153,0,"Young",23,322.544655249153
7,1,11,"Double","Incongruent","up","left",444.593095758546,0,"Young",23,444.593095758546
7,1,12,"Spatial","Incongruent","up","left",466.939032048565,0,"Young",23,466.939032048565
7,1,13,"None","Neutral","down","left",504.117323397321,0,"Young",23,504.117323397321
7,1,14,"Center","Neutral","down","left",428.792250448192,0,"Young",23,428.792250448192
7,1,15,"Double","Neutral","down","left",382.417514664161,0,"Young",23,382.417514664161
7,1,16,"Spatial","Neutral","down","left",379.445437865386,0,"Young",23,379.445437865386
7,1,17,"None","Congruent","down","left",457.879060985385,0,"Young",23,457.879060985385
7,1,18,"Center","Congruent","down","left",378.630280347855,0,"Young",23,378.630280347855
7,1,19,"Double","Congruent","down","left",331.146252059988,0,"Young",23,331.146252059988
7,1,20,"Spatial","Congruent","down","left",400.81217353642,0,"Young",23,400.81217353642
7,1,21,"None","Incongruent","down","left",482.437509386254,0,"Young",23,482.437509386254
7,1,22,"Center","Incongruent","down","left",435.280344131323,0,"Young",23,435.280344131323
7,1,23,"Double","Incongruent","down","left",457.656890472948,0,"Young",23,457.656890472948
7,1,24,"Spatial","Incongruent","down","left",410.574899291323,0,"Young",23,410.574899291323
7,1,25,"None","Neutral","up","right",331.210801888747,0,"Young",23,331.210801888747
7,1,26,"Center","Neutral","up","right",358.683663806922,1,"Young",23,NA
