"error","rt","trial","flank","cue","direction","location","subnum","block"
0,546.151733773494,9,"Incongruent","None","left","up","15",2
0,442.527356924297,10,"Incongruent","Center","left","up","15",2
0,517.707758138877,11,"Incongruent","Double","left","up","15",2
0,389.406410214753,12,"Incongruent","Spatial","left","up","15",2
1,428.457927904891,13,"Neutral","None","left","down","15",2
0,397.645472224573,14,"Neutral","Center","left","down","15",2
0,441.640738427941,15,"Neutral","Double","left","down","15",2
0,320.134960731313,16,"Neutral","Spatial","left","down","15",2
0,465.662229869024,17,"Congruent","None","left","down","15",2
0,304.754972234387,18,"Congruent","Center","left","down","15",2
0,325.65180888582,19,"Congruent","Double","left","down","15",2
0,338.911082194059,20,"Congruent","Spatial","left","down","15",2
0,520.415645928679,21,"Incongruent","None","left","down","15",2
0,501.302925614801,22,"Incongruent","Center","left","down","15",2
1,419.941708485338,23,"Incongruent","Double","left","down","15",2
0,393.382515575832,24,"Incongruent","Spatial","left","down","15",2
1,441.51037938265,25,"Neutral","None","right","up","15",2
0,321.442329754419,26,"Neutral","Center","right","up","15",2
0,404.568476905226,27,"Neutral","Double","right","up","15",2
0,347.363801128399,28,"Neutral","Spatial","right","up","15",2
0,447.397560399127,29,"Congruent","None","right","up","15",2
0,404.290678776155,30,"Congruent","Center","right","up","15",2
1,332.613443188885,31,"Congruent","Double","right","up","15",2
0,371.348665095223,32,"Congruent","Spatial","right","up","15",2
0,523.966920987322,33,"Incongruent","None","right","up","15",2
0,552.762219105056,34,"Incongruent","Center","right","up","15",2
0,337.967366463759,35,"Incongruent","Double","right","up","15",2
0,448.294642365048,36,"Incongruent","Spatial","right","up","15",2
0,312.052320849273,37,"Neutral","None","right","down","15",2
0,316.401893241731,38,"Neutral","Center","right","down","15",2
0,353.581280650623,39,"Neutral","Double","right","down","15",2
0,318.080592825474,40,"Neutral","Spatial","right","down","15",2
0,406.875218628348,41,"Congruent","None","right","down","15",2
0,323.469416501134,42,"Congruent","Center","right","down","15",2
0,308.916813721355,43,"Congruent","Double","right","down","15",2
0,347.448264658366,44,"Congruent","Spatial","right","down","15",2
0,419.801903302842,45,"Incongruent","None","right","down","15",2
0,501.712873281163,46,"Incongruent","Center","right","down","15",2
0,463.50680160729,47,"Incongruent","Double","right","down","15",2
0,437.454973640188,48,"Incongruent","Spatial","right","down","15",2
0,430.338478388722,1,"Neutral","None","left","up","15",3
0,292.456531187634,2,"Neutral","Center","left","up","15",3
0,352.724703392749,3,"Neutral","Double","left","up","15",3
0,366.070189975897,4,"Neutral","Spatial","left","up","15",3
0,450.784588279416,5,"Congruent","None","left","up","15",3
0,430.406472497836,6,"Congruent","Center","left","up","15",3
0,409.535031421849,7,"Congruent","Double","left","up","15",3
0,292.584743984259,8,"Congruent","Spatial","left","up","15",3
0,476.74669273723,9,"Incongruent","None","left","up","15",3
0,542.742849609894,10,"Incongruent","Center","left","up","15",3
0,491.687882117811,11,"Incongruent","Double","left","up","15",3
0,420.134392931611,12,"Incongruent","Spatial","left","up","15",3
0,501.012019077543,13,"Neutral","None","left","down","15",3
0,404.477200802231,14,"Neutral","Center","left","down","15",3
0,343.222457381868,15,"Neutral","Double","left","down","15",3
0,414.9533419054,16,"Neutral","Spatial","left","down","15",3
0,549.232814226368,17,"Congruent","None","left","down","15",3
0,380.743970869715,18,"Congruent","Center","left","down","15",3
0,432.524563054085,19,"Congruent","Double","left","down","15",3
0,296.023598905142,20,"Congruent","Spatial","left","down","15",3
0,426.270346234877,21,"Incongruent","None","left","down","15",3
0,469.955047939869,22,"Incongruent","Center","left","down","15",3
0,399.964058568878,23,"Incongruent","Double","left","down","15",3
0,508.666416033216,24,"Incongruent","Spatial","left","down","15",3
0,459.64139071158,25,"Neutral","None","right","up","15",3
0,335.110203434202,26,"Neutral","Center","right","up","15",3
1,478.404306512664,27,"Neutral","Double","right","up","15",3
0,319.424910438139,28,"Neutral","Spatial","right","up","15",3
0,432.504659121702,29,"Congruent","None","right","up","15",3
0,372.540153757738,30,"Congruent","Center","right","up","15",3
0,376.655752003344,31,"Congruent","Double","right","up","15",3
0,364.023819526946,32,"Congruent","Spatial","right","up","15",3
0,445.066464966608,33,"Incongruent","None","right","up","15",3
0,496.657308896804,34,"Incongruent","Center","right","up","15",3
0,411.348358778435,35,"Incongruent","Double","right","up","15",3
0,384.905749222402,36,"Incongruent","Spatial","right","up","15",3
0,426.719184906589,37,"Neutral","None","right","down","15",3
0,297.157310749993,38,"Neutral","Center","right","down","15",3
0,374.59280788418,39,"Neutral","Double","right","down","15",3
0,386.029649058122,40,"Neutral","Spatial","right","down","15",3
0,449.161317136571,41,"Congruent","None","right","down","15",3
0,343.470568208931,42,"Congruent","Center","right","down","15",3
0,410.166565111662,43,"Congruent","Double","right","down","15",3
0,319.068879917732,44,"Congruent","Spatial","right","down","15",3
0,573.371480409862,45,"Incongruent","None","right","down","15",3
0,484.020813573074,46,"Incongruent","Center","right","down","15",3
0,467.408729175956,47,"Incongruent","Double","right","down","15",3
0,460.771030043073,48,"Incongruent","Spatial","right","down","15",3
1,446.401986591406,1,"Neutral","None","left","up","15",4
0,351.151341360007,2,"Neutral","Center","left","up","15",4
0,440.465494940169,3,"Neutral","Double","left","up","15",4
0,283.160545571609,4,"Neutral","Spatial","left","up","15",4
0,385.966804304267,5,"Congruent","None","left","up","15",4
0,355.720849268137,6,"Congruent","Center","left","up","15",4
0,386.371640274257,7,"Congruent","Double","left","up","15",4
0,336.676932551049,8,"Congruent","Spatial","left","up","15",4
0,517.580679548711,9,"Incongruent","None","left","up","15",4
0,514.312637408642,10,"Incongruent","Center","left","up","15",4
0,460.068793345471,11,"Incongruent","Double","left","up","15",4
0,514.446947768533,12,"Incongruent","Spatial","left","up","15",4
0,319.267453116339,13,"Neutral","None","left","down","15",4
0,317.965260981591,14,"Neutral","Center","left","down","15",4
0,413.180535866193,15,"Neutral","Double","left","down","15",4
0,347.551074034655,16,"Neutral","Spatial","left","down","15",4
0,442.11339020937,17,"Congruent","None","left","down","15",4
0,403.628978619037,18,"Congruent","Center","left","down","15",4
0,350.099533608598,19,"Congruent","Double","left","down","15",4
0,309.199315744161,20,"Congruent","Spatial","left","down","15",4
0,501.036402411383,21,"Incongruent","None","left","down","15",4
1,459.358413581224,22,"Incongruent","Center","left","down","15",4
0,495.606424565068,23,"Incongruent","Double","left","down","15",4
0,343.086959501767,24,"Incongruent","Spatial","left","down","15",4
1,356.008286801419,25,"Neutral","None","right","up","15",4
0,431.417328618072,26,"Neutral","Center","right","up","15",4
0,263.947445760487,27,"Neutral","Double","right","up","15",4
0,258.072118492471,28,"Neutral","Spatial","right","up","15",4
0,447.861971584176,29,"Congruent","None","right","up","15",4
0,381.314185940324,30,"Congruent","Center","right","up","15",4
0,367.61566381305,31,"Congruent","Double","right","up","15",4
0,380.405588873,32,"Congruent","Spatial","right","up","15",4
0,471.293300456094,33,"Incongruent","None","right","up","15",4
0,509.120478388017,34,"Incongruent","Center","right","up","15",4
0,426.397486477715,35,"Incongruent","Double","right","up","15",4
0,501.848167720294,36,"Incongruent","Spatial","right","up","15",4
0,490.043128209418,37,"Neutral","None","right","down","15",4
0,433.409040588484,38,"Neutral","Center","right","down","15",4
0,406.753010578632,39,"Neutral","Double","right","down","15",4
0,404.344356068712,40,"Neutral","Spatial","right","down","15",4
0,461.08752406604,41,"Congruent","None","right","down","15",4
0,413.258767966982,42,"Congruent","Center","right","down","15",4
1,243.844514596953,43,"Congruent","Double","right","down","15",4
0,309.945249066655,44,"Congruent","Spatial","right","down","15",4
0,550.721101591536,45,"Incongruent","None","right","down","15",4
0,473.058007728816,46,"Incongruent","Center","right","down","15",4
0,476.690563798214,47,"Incongruent","Double","right","down","15",4
0,435.791443212183,48,"Incongruent","Spatial","right","down","15",4
0,426.245868082824,1,"Neutral","None","left","up","15",5
0,344.927323235751,2,"Neutral","Center","left","up","15",5
0,319.971258547478,3,"Neutral","Double","left","up","15",5
0,228.66179632803,4,"Neutral","Spatial","left","up","15",5
0,420.76749840018,5,"Congruent","None","left","up","15",5
1,405.082395403883,6,"Congruent","Center","left","up","15",5
0,345.640250640188,7,"Congruent","Double","left","up","15",5
1,367.807245294674,8,"Congruent","Spatial","left","up","15",5
0,539.187190048923,9,"Incongruent","None","left","up","15",5
0,500.01901536684,10,"Incongruent","Center","left","up","15",5
0,360.903426794789,11,"Incongruent","Double","left","up","15",5
0,399.640349614725,12,"Incongruent","Spatial","left","up","15",5
0,443.177243863631,13,"Neutral","None","left","down","15",5
0,385.495652301374,14,"Neutral","Center","left","down","15",5
1,406.8818656977,15,"Neutral","Double","left","down","15",5
0,330.777065267707,16,"Neutral","Spatial","left","down","15",5
0,460.349794789598,17,"Congruent","None","left","down","15",5
0,341.86622238911,18,"Congruent","Center","left","down","15",5
0,408.419658239751,19,"Congruent","Double","left","down","15",5
0,338.572332227289,20,"Congruent","Spatial","left","down","15",5
0,489.358682562905,21,"Incongruent","None","left","down","15",5
0,608.254544294024,22,"Incongruent","Center","left","down","15",5
0,441.839582960354,23,"Incongruent","Double","left","down","15",5
0,524.091421661662,24,"Incongruent","Spatial","left","down","15",5
0,455.120400219356,25,"Neutral","None","right","up","15",5
0,389.809807754501,26,"Neutral","Center","right","up","15",5
0,400.183503295091,27,"Neutral","Double","right","up","15",5
1,269.033472876703,28,"Neutral","Spatial","right","up","15",5
0,522.803205416562,29,"Congruent","None","right","up","15",5
0,490.056733964402,30,"Congruent","Center","right","up","15",5
0,368.853439526158,31,"Congruent","Double","right","up","15",5
1,292.586156966051,32,"Congruent","Spatial","right","up","15",5
0,443.291046051121,33,"Incongruent","None","right","up","15",5
0,446.459004988073,34,"Incongruent","Center","right","up","15",5
0,441.096453752231,35,"Incongruent","Double","right","up","15",5
0,426.473392689262,36,"Incongruent","Spatial","right","up","15",5
0,409.087841229592,37,"Neutral","None","right","down","15",5
1,196.43500340766,38,"Neutral","Center","right","down","15",5
0,323.513556691261,39,"Neutral","Double","right","down","15",5
1,318.812496580245,40,"Neutral","Spatial","right","down","15",5
0,476.192652292695,41,"Congruent","None","right","down","15",5
0,345.544168197749,42,"Congruent","Center","right","down","15",5
0,318.823040642063,43,"Congruent","Double","right","down","15",5
0,404.441672635806,44,"Congruent","Spatial","right","down","15",5
0,548.308018367934,45,"Incongruent","None","right","down","15",5
0,409.022588697885,46,"Incongruent","Center","right","down","15",5
0,482.573552793816,47,"Incongruent","Double","right","down","15",5
0,311.554883856936,48,"Incongruent","Spatial","right","down","15",5
0,473.262585498068,1,"Neutral","None","left","up","15",6
0,278.973139737888,2,"Neutral","Center","left","up","15",6
0,335.714661066645,3,"Neutral","Double","left","up","15",6
0,377.471035842941,4,"Neutral","Spatial","left","up","15",6
0,373.92778236774,5,"Congruent","None","left","up","15",6
0,402.141457044032,6,"Congruent","Center","left","up","15",6
1,411.1945888371,7,"Congruent","Double","left","up","15",6
0,305.33481305186,8,"Congruent","Spatial","left","up","15",6
0,514.701640977374,9,"Incongruent","None","left","up","15",6
0,512.682038159791,10,"Incongruent","Center","left","up","15",6
0,446.72475269192,11,"Incongruent","Double","left","up","15",6
0,420.997409533984,12,"Incongruent","Spatial","left","up","15",6
1,371.665658415257,13,"Neutral","None","left","down","15",6
0,395.940018136613,14,"Neutral","Center","left","down","15",6
1,328.783923580895,15,"Neutral","Double","left","down","15",6
0,344.93995654375,16,"Neutral","Spatial","left","down","15",6
0,411.949575517735,17,"Congruent","None","left","down","15",6
1,335.610515491146,18,"Congruent","Center","left","down","15",6
0,464.955578603391,19,"Congruent","Double","left","down","15",6
0,350.259577964639,20,"Congruent","Spatial","left","down","15",6
0,575.519552846856,21,"Incongruent","None","left","down","15",6
0,471.324268378417,22,"Incongruent","Center","left","down","15",6
0,432.227142829425,23,"Incongruent","Double","left","down","15",6
0,387.38064115325,24,"Incongruent","Spatial","left","down","15",6
0,433.820605969503,25,"Neutral","None","right","up","15",6
0,490.324705657752,26,"Neutral","Center","right","up","15",6
0,360.768340061922,27,"Neutral","Double","right","up","15",6
0,399.376086647132,28,"Neutral","Spatial","right","up","15",6
0,409.612617191687,29,"Congruent","None","right","up","15",6
0,429.878331066347,30,"Congruent","Center","right","up","15",6
1,326.53661303141,31,"Congruent","Double","right","up","15",6
0,377.931255072325,32,"Congruent","Spatial","right","up","15",6
0,504.137536012064,33,"Incongruent","None","right","up","15",6
0,431.552574111474,34,"Incongruent","Center","right","up","15",6
0,525.325854602437,35,"Incongruent","Double","right","up","15",6
0,399.129848902438,36,"Incongruent","Spatial","right","up","15",6
0,386.702330473333,37,"Neutral","None","right","down","15",6
0,306.442877621874,38,"Neutral","Center","right","down","15",6
1,482.611511176132,39,"Neutral","Double","right","down","15",6
0,419.617367508151,40,"Neutral","Spatial","right","down","15",6
0,428.94923689659,41,"Congruent","None","right","down","15",6
0,466.724741562878,42,"Congruent","Center","right","down","15",6
0,391.671845542435,43,"Congruent","Double","right","down","15",6
0,287.976026459761,44,"Congruent","Spatial","right","down","15",6
