"subnum","block","trial","cue","flank","location","direction","rt","error"
"9",2,8,"Spatial","Congruent","up","left",357.674369808936,1
"9",2,9,"None","Incongruent","up","left",452.640123176382,0
"9",2,10,"Center","Incongruent","up","left",438.382349793953,0
"9",2,11,"Double","Incongruent","up","left",514.577784008094,0
"9",2,12,"Spatial","Incongruent","up","left",392.788835989618,0
"9",2,13,"None","Neutral","down","left",395.128900742063,0
"9",2,14,"Center","Neutral","down","left",409.27067206554,0
"9",2,15,"Double","Neutral","down","left",225.244850486029,0
"9",2,16,"Spatial","Neutral","down","left",345.09928713684,0
"9",2,17,"None","Congruent","down","left",440.3379600465,0
"9",2,18,"Center","Congruent","down","left",497.221311417418,0
"9",2,19,"Double","Congruent","down","left",346.956045820826,0
"9",2,20,"Spatial","Congruent","down","left",299.888931320302,0
"9",2,21,"None","Incongruent","down","left",614.271641412293,1
"9",2,22,"Center","Incongruent","down","left",468.362167641974,0
"9",2,23,"Double","Incongruent","down","left",444.706702140461,0
"9",2,24,"Spatial","Incongruent","down","left",435.603860571424,0
"9",2,25,"None","Neutral","up","right",407.630788773365,0
"9",2,26,"Center","Neutral","up","right",319.448377885373,0
"9",2,27,"Double","Neutral","up","right",413.547691040258,0
"9",2,28,"Spatial","Neutral","up","right",344.45044346933,0
"9",2,29,"None","Congruent","up","right",425.054120316206,0
"9",2,30,"Center","Congruent","up","right",314.213761990176,0
"9",2,31,"Double","Congruent","up","right",335.219170365311,0
"9",2,32,"Spatial","Congruent","up","right",364.119037870566,0
"9",2,33,"None","Incongruent","up","right",452.418489394574,1
"9",2,34,"Center","Incongruent","up","right",474.976829732252,0
"9",2,35,"Double","Incongruent","up","right",507.107673545915,0
"9",2,36,"Spatial","Incongruent","up","right",457.363991425381,0
"9",2,37,"None","Neutral","down","right",363.56255988001,0
"9",2,38,"Center","Neutral","down","right",386.347839383495,0
"9",2,39,"Double","Neutral","down","right",375.495769123778,0
"9",2,40,"Spatial","Neutral","down","right",385.248095915682,0
"9",2,41,"None","Congruent","down","right",449.160824381513,0
"9",2,42,"Center","Congruent","down","right",314.578497889097,0
"9",2,43,"Double","Congruent","down","right",358.082030913384,0
"9",2,44,"Spatial","Congruent","down","right",396.359423388819,1
"9",2,45,"None","Incongruent","down","right",546.736496183155,0
"9",2,46,"Center","Incongruent","down","right",541.529795472002,0
"9",2,47,"Double","Incongruent","down","right",395.963367009018,0
"9",2,48,"Spatial","Incongruent","down","right",376.462748986898,0
"9",3,1,"None","Neutral","up","left",411.283553848303,1
"9",3,2,"Center","Neutral","up","left",429.76769140695,0
"9",3,3,"Double","Neutral","up","left",380.107175441067,0
"9",3,4,"Spatial","Neutral","up","left",414.147186386671,0
"9",3,5,"None","Congruent","up","left",458.002434142748,0
"9",3,6,"Center","Congruent","up","left",387.122547946304,0
"9",3,7,"Double","Congruent","up","left",466.483586657644,0
"9",3,8,"Spatial","Congruent","up","left",365.919890025672,0
"9",3,9,"None","Incongruent","up","left",534.593713096118,0
"9",3,10,"Center","Incongruent","up","left",451.400501791498,0
"9",3,11,"Double","Incongruent","up","left",436.747742466505,0
"9",3,12,"Spatial","Incongruent","up","left",373.948247439923,0
"9",3,13,"None","Neutral","down","left",365.908488864592,0
"9",3,14,"Center","Neutral","down","left",368.857558958736,0
"9",3,15,"Double","Neutral","down","left",376.365938985493,0
"9",3,16,"Spatial","Neutral","down","left",431.381391672452,0
"9",3,17,"None","Congruent","down","left",488.920595718654,0
"9",3,18,"Center","Congruent","down","left",362.184442753747,0
"9",3,19,"Double","Congruent","down","left",421.689731494972,0
"9",3,20,"Spatial","Congruent","down","left",285.733039394196,0
"9",3,21,"None","Incongruent","down","left",505.990321813953,0
"9",3,22,"Center","Incongruent","down","left",473.588024987354,0
"9",3,23,"Double","Incongruent","down","left",360.130581901795,0
"9",3,24,"Spatial","Incongruent","down","left",469.63528903971,0
"9",3,25,"None","Neutral","up","right",395.609993873372,0
"9",3,26,"Center","Neutral","up","right",289.47717641643,1
"9",3,27,"Double","Neutral","up","right",312.865072455541,0
"9",3,28,"Spatial","Neutral","up","right",241.462239672242,0
"9",3,29,"None","Congruent","up","right",409.39816672977,0
"9",3,30,"Center","Congruent","up","right",421.29020306044,1
"9",3,31,"Double","Congruent","up","right",346.922061281687,0
"9",3,32,"Spatial","Congruent","up","right",278.659135807556,0
"9",3,33,"None","Incongruent","up","right",483.320801762574,0
"9",3,34,"Center","Incongruent","up","right",450.308725752789,0
"9",3,35,"Double","Incongruent","up","right",457.327974059761,0
"9",3,36,"Spatial","Incongruent","up","right",432.378395672483,0
"9",3,37,"None","Neutral","down","right",417.749103122716,1
"9",3,38,"Center","Neutral","down","right",376.178330272524,0
"9",3,39,"Double","Neutral","down","right",431.152475454944,0
"9",3,40,"Spatial","Neutral","down","right",419.037518015764,0
"9",3,41,"None","Congruent","down","right",388.606933640689,0
"9",3,42,"Center","Congruent","down","right",404.560582606516,0
"9",3,43,"Double","Congruent","down","right",375.928848850977,0
"9",3,44,"Spatial","Congruent","down","right",406.047409272743,0
"9",3,45,"None","Incongruent","down","right",546.511536815464,1
"9",3,46,"Center","Incongruent","down","right",503.810807221241,0
"9",3,47,"Double","Incongruent","down","right",429.986469328351,0
"9",3,48,"Spatial","Incongruent","down","right",462.237031252727,0
"9",4,1,"None","Neutral","up","left",465.457055520271,0
"9",4,2,"Center","Neutral","up","left",316.529626824643,0
"9",4,3,"Double","Neutral","up","left",328.395713278052,1
"9",4,4,"Spatial","Neutral","up","left",408.680359764994,1
"9",4,5,"None","Congruent","up","left",406.947357744111,0
"9",4,6,"Center","Congruent","up","left",445.784806093533,0
"9",4,7,"Double","Congruent","up","left",407.946735621346,0
"9",4,8,"Spatial","Congruent","up","left",286.450457137744,0
"9",4,9,"None","Incongruent","up","left",473.050678591932,0
"9",4,10,"Center","Incongruent","up","left",385.130592683274,1
"9",4,11,"Double","Incongruent","up","left",454.511674270568,0
"9",4,12,"Spatial","Incongruent","up","left",233.020701940256,1
"9",4,13,"None","Neutral","down","left",490.569880060812,0
"9",4,14,"Center","Neutral","down","left",394.544191005593,0
"9",4,15,"Double","Neutral","down","left",415.738543869037,0
"9",4,16,"Spatial","Neutral","down","left",328.882969373813,0
"9",4,17,"None","Congruent","down","left",501.741542162785,0
"9",4,18,"Center","Congruent","down","left",389.480456231129,1
"9",4,19,"Double","Congruent","down","left",325.920627991368,0
"9",4,20,"Spatial","Congruent","down","left",336.084941285304,0
"9",4,21,"None","Incongruent","down","left",545.037087978773,0
"9",4,22,"Center","Incongruent","down","left",377.69476071721,0
"9",4,23,"Double","Incongruent","down","left",441.426145233919,0
"9",4,24,"Spatial","Incongruent","down","left",370.192819543543,0
"9",4,25,"None","Neutral","up","right",352.728025843192,0
"9",4,26,"Center","Neutral","up","right",484.810011777144,0
"9",4,27,"Double","Neutral","up","right",383.367304944022,0
"9",4,28,"Spatial","Neutral","up","right",365.704932777315,0
"9",4,29,"None","Congruent","up","right",436.26973606645,0
"9",4,30,"Center","Congruent","up","right",300.937610469636,0
"9",4,31,"Double","Congruent","up","right",378.652038011037,0
"9",4,32,"Spatial","Congruent","up","right",407.38484681784,0
"9",4,33,"None","Incongruent","up","right",568.769977972849,0
"9",4,34,"Center","Incongruent","up","right",424.145933525302,0
"9",4,35,"Double","Incongruent","up","right",520.791355441211,0
"9",4,36,"Spatial","Incongruent","up","right",484.956286443151,0
"9",4,37,"None","Neutral","down","right",470.728848495922,0
"9",4,38,"Center","Neutral","down","right",463.282427036988,0
"9",4,39,"Double","Neutral","down","right",425.748434915049,0
"9",4,40,"Spatial","Neutral","down","right",366.357807306907,0
"9",4,41,"None","Congruent","down","right",332.753199782767,0
"9",4,42,"Center","Congruent","down","right",414.415512874785,0
"9",4,43,"Double","Congruent","down","right",378.816570894827,0
"9",4,44,"Spatial","Congruent","down","right",298.125019032174,0
"9",4,45,"None","Incongruent","down","right",492.490646929978,0
"9",4,46,"Center","Incongruent","down","right",400.189323368727,0
"9",4,47,"Double","Incongruent","down","right",505.830006669388,0
"9",4,48,"Spatial","Incongruent","down","right",401.408235525514,0
"9",5,1,"None","Neutral","up","left",363.30200097155,0
"9",5,2,"Center","Neutral","up","left",387.078035992962,0
"9",5,3,"Double","Neutral","up","left",310.429447197601,1
"9",5,4,"Spatial","Neutral","up","left",273.375640285088,0
"9",5,5,"None","Congruent","up","left",339.72582221633,0
"9",5,6,"Center","Congruent","up","left",346.097965919258,0
"9",5,7,"Double","Congruent","up","left",351.332097439606,1
"9",5,8,"Spatial","Congruent","up","left",391.37085393222,0
"9",5,9,"None","Incongruent","up","left",470.1306215623,0
"9",5,10,"Center","Incongruent","up","left",507.992468864039,0
"9",5,11,"Double","Incongruent","up","left",378.338655975016,1
"9",5,12,"Spatial","Incongruent","up","left",363.712216914725,0
"9",5,13,"None","Neutral","down","left",376.27524373455,0
"9",5,14,"Center","Neutral","down","left",307.444175235045,0
"9",5,15,"Double","Neutral","down","left",345.563391806996,0
"9",5,16,"Spatial","Neutral","down","left",334.230785656144,0
"9",5,17,"None","Congruent","down","left",393.981456558741,0
"9",5,18,"Center","Congruent","down","left",380.165012867083,0
"9",5,19,"Double","Congruent","down","left",424.368067021015,0
"9",5,20,"Spatial","Congruent","down","left",387.67546943883,1
"9",5,21,"None","Incongruent","down","left",414.564934383443,0
"9",5,22,"Center","Incongruent","down","left",464.669939254616,1
"9",5,23,"Double","Incongruent","down","left",387.549905558626,0
"9",5,24,"Spatial","Incongruent","down","left",401.235304990458,0
"9",5,25,"None","Neutral","up","right",431.757740097884,0
"9",5,26,"Center","Neutral","up","right",346.660678601294,0
"9",5,27,"Double","Neutral","up","right",334.21565914648,0
"9",5,28,"Spatial","Neutral","up","right",346.093868424141,0
"9",5,29,"None","Congruent","up","right",433.267702758498,0
"9",5,30,"Center","Congruent","up","right",293.682374180847,0
"9",5,31,"Double","Congruent","up","right",328.220668477017,0
"9",5,32,"Spatial","Congruent","up","right",404.932714908303,0
"9",5,33,"None","Incongruent","up","right",470.500817410601,0
"9",5,34,"Center","Incongruent","up","right",477.764648926321,1
"9",5,35,"Double","Incongruent","up","right",435.252826194884,0
"9",5,36,"Spatial","Incongruent","up","right",375.593728130127,0
"9",5,37,"None","Neutral","down","right",434.134932225291,0
"9",5,38,"Center","Neutral","down","right",388.407341597839,0
"9",5,39,"Double","Neutral","down","right",415.277336441132,0
"9",5,40,"Spatial","Neutral","down","right",329.389956547521,0
"9",5,41,"None","Congruent","down","right",387.378529905832,0
"9",5,42,"Center","Congruent","down","right",315.166259260709,1
"9",5,43,"Double","Congruent","down","right",247.766952709113,0
"9",5,44,"Spatial","Congruent","down","right",366.812900580962,0
"9",5,45,"None","Incongruent","down","right",501.173283280026,0
"9",5,46,"Center","Incongruent","down","right",502.346549205044,0
"9",5,47,"Double","Incongruent","down","right",419.679756952805,0
"9",5,48,"Spatial","Incongruent","down","right",442.398098743818,0
"9",6,1,"None","Neutral","up","left",454.285939565235,0
"9",6,2,"Center","Neutral","up","left",319.649924378536,0
"9",6,3,"Double","Neutral","up","left",374.851489957199,0
"9",6,4,"Spatial","Neutral","up","left",419.342988048845,0
"9",6,5,"None","Congruent","up","left",380.3387871905,0
"9",6,6,"Center","Congruent","up","left",383.001127776015,0
"9",6,7,"Double","Congruent","up","left",407.870726004589,0
"9",6,8,"Spatial","Congruent","up","left",328.344602233526,0
"9",6,9,"None","Incongruent","up","left",537.283933784619,0
"9",6,10,"Center","Incongruent","up","left",477.053895238447,0
"9",6,11,"Double","Incongruent","up","left",403.242045909531,0
"9",6,12,"Spatial","Incongruent","up","left",416.740593222345,0
"9",6,13,"None","Neutral","down","left",415.778947317484,0
"9",6,14,"Center","Neutral","down","left",403.334245733501,0
"9",6,15,"Double","Neutral","down","left",319.678870370814,0
"9",6,16,"Spatial","Neutral","down","left",334.608902898082,1
"9",6,17,"None","Congruent","down","left",432.511886967774,0
"9",6,18,"Center","Congruent","down","left",395.543953080452,0
"9",6,19,"Double","Congruent","down","left",383.944374484178,0
"9",6,20,"Spatial","Congruent","down","left",287.010947110873,0
"9",6,21,"None","Incongruent","down","left",451.318273827378,0
"9",6,22,"Center","Incongruent","down","left",421.933174459839,0
"9",6,23,"Double","Incongruent","down","left",380.855067016726,0
"9",6,24,"Spatial","Incongruent","down","left",509.331888291239,0
"9",6,25,"None","Neutral","up","right",433.559236519952,0
"9",6,26,"Center","Neutral","up","right",359.895298708561,0
"9",6,27,"Double","Neutral","up","right",365.211712119794,0
"9",6,28,"Spatial","Neutral","up","right",320.338911082853,0
"9",6,29,"None","Congruent","up","right",425.493219544951,0
"9",6,30,"Center","Congruent","up","right",370.334405290739,0
"9",6,31,"Double","Congruent","up","right",343.385188229596,0
"9",6,32,"Spatial","Congruent","up","right",321.415800719765,0
"9",6,33,"None","Incongruent","up","right",463.370406277982,0
"9",6,34,"Center","Incongruent","up","right",409.335606165841,0
"9",6,35,"Double","Incongruent","up","right",474.387609691976,0
"9",6,36,"Spatial","Incongruent","up","right",383.393828235805,0
"9",6,37,"None","Neutral","down","right",503.507067794084,1
"9",6,38,"Center","Neutral","down","right",386.302303190246,0
"9",6,39,"Double","Neutral","down","right",418.880762658536,0
"9",6,40,"Spatial","Neutral","down","right",316.126772765472,0
"9",6,41,"None","Congruent","down","right",317.853441699966,1
"9",6,42,"Center","Congruent","down","right",380.780938367376,0
"9",6,43,"Double","Congruent","down","right",431.608378982139,1
"9",6,44,"Spatial","Congruent","down","right",336.229741924736,0
"9",6,45,"None","Incongruent","down","right",477.814254749043,0
"9",6,46,"Center","Incongruent","down","right",463.003919422101,0
"9",6,47,"Double","Incongruent","down","right",445.667088892337,0
"9",6,48,"Spatial","Incongruent","down","right",361.805774198044,0
"10",1,1,"None","Neutral","up","left",512.865381185647,0
"10",1,2,"Center","Neutral","up","left",368.746703975132,0
"10",1,3,"Double","Neutral","up","left",299.07125323593,0
"10",1,4,"Spatial","Neutral","up","left",273.220822864975,0
"10",1,5,"None","Congruent","up","left",456.476440776165,1
"10",1,6,"Center","Congruent","up","left",449.66305704591,0
"10",1,7,"Double","Congruent","up","left",431.331390385158,0
"10",1,8,"Spatial","Congruent","up","left",339.432032770853,0
"10",1,9,"None","Incongruent","up","left",547.016840098556,0
"10",1,10,"Center","Incongruent","up","left",489.392759524217,0
"10",1,11,"Double","Incongruent","up","left",449.347096904169,0
"10",1,12,"Spatial","Incongruent","up","left",411.640048530216,0
"10",1,13,"None","Neutral","down","left",507.642867741314,0
"10",1,14,"Center","Neutral","down","left",259.756097914303,0
"10",1,15,"Double","Neutral","down","left",383.366464244068,0
"10",1,16,"Spatial","Neutral","down","left",319.843665929912,0
"10",1,17,"None","Congruent","down","left",342.707815202752,0
"10",1,18,"Center","Congruent","down","left",345.307843928224,0
"10",1,19,"Double","Congruent","down","left",368.016690966356,0
"10",1,20,"Spatial","Congruent","down","left",317.088101530885,0
"10",1,21,"None","Incongruent","down","left",549.19983890661,0
"10",1,22,"Center","Incongruent","down","left",484.361273671885,0
"10",1,23,"Double","Incongruent","down","left",389.469781334237,0
"10",1,24,"Spatial","Incongruent","down","left",437.079338397153,0
"10",1,25,"None","Neutral","up","right",469.008898922138,0
"10",1,26,"Center","Neutral","up","right",320.390553681381,0
"10",1,27,"Double","Neutral","up","right",362.636643094556,0
"10",1,28,"Spatial","Neutral","up","right",422.703596569367,0
"10",1,29,"None","Congruent","up","right",455.15199475797,0
"10",1,30,"Center","Congruent","up","right",425.502668350644,0
"10",1,31,"Double","Congruent","up","right",462.810982968315,0
"10",1,32,"Spatial","Congruent","up","right",346.35185287715,0
"10",1,33,"None","Incongruent","up","right",513.298348446808,0
"10",1,34,"Center","Incongruent","up","right",504.001913947533,0
"10",1,35,"Double","Incongruent","up","right",445.468442540613,0
"10",1,36,"Spatial","Incongruent","up","right",429.211012191265,0
"10",1,37,"None","Neutral","down","right",403.351357586906,0
"10",1,38,"Center","Neutral","down","right",338.872615526838,0
"10",1,39,"Double","Neutral","down","right",372.667251870694,1
"10",1,40,"Spatial","Neutral","down","right",311.85951821474,0
"10",1,41,"None","Congruent","down","right",469.344549953324,1
"10",1,42,"Center","Congruent","down","right",347.621662809325,0
"10",1,43,"Double","Congruent","down","right",335.998375695079,0
"10",1,44,"Spatial","Congruent","down","right",294.923740290082,0
"10",1,45,"None","Incongruent","down","right",556.42721823095,0
"10",1,46,"Center","Incongruent","down","right",430.808659985444,0
"10",1,47,"Double","Incongruent","down","right",415.335970747804,0
"10",1,48,"Spatial","Incongruent","down","right",403.748705145799,0
"10",2,1,"None","Neutral","up","left",405.865386345449,0
"10",2,2,"Center","Neutral","up","left",463.552269999847,0
"10",2,3,"Double","Neutral","up","left",409.299864868537,0
"10",2,4,"Spatial","Neutral","up","left",303.617319463351,0
"10",2,5,"None","Congruent","up","left",445.10455231198,0
"10",2,6,"Center","Congruent","up","left",392.882810354967,0
"10",2,7,"Double","Congruent","up","left",431.248781219602,0
"10",2,8,"Spatial","Congruent","up","left",324.494677360491,1
"10",2,9,"None","Incongruent","up","left",541.229594301126,0
"10",2,10,"Center","Incongruent","up","left",508.744645238928,0
"10",2,11,"Double","Incongruent","up","left",543.814396962493,0
"10",2,12,"Spatial","Incongruent","up","left",408.194910165717,0
"10",2,13,"None","Neutral","down","left",433.558413336977,0
"10",2,14,"Center","Neutral","down","left",441.677311121794,0
"10",2,15,"Double","Neutral","down","left",389.289168057289,0
"10",2,16,"Spatial","Neutral","down","left",350.790080188061,0
"10",2,17,"None","Congruent","down","left",498.766021659658,0
"10",2,18,"Center","Congruent","down","left",424.329054334858,0
"10",2,19,"Double","Congruent","down","left",375.875739537923,0
"10",2,20,"Spatial","Congruent","down","left",258.307037963709,1
"10",2,21,"None","Incongruent","down","left",494.981426896197,0
"10",2,22,"Center","Incongruent","down","left",506.4820024748,0
"10",2,23,"Double","Incongruent","down","left",419.440820489595,0
"10",2,24,"Spatial","Incongruent","down","left",294.597254032941,0
"10",2,25,"None","Neutral","up","right",443.735373829891,0
"10",2,26,"Center","Neutral","up","right",348.891256957918,0
"10",2,27,"Double","Neutral","up","right",369.424558701189,0
"10",2,28,"Spatial","Neutral","up","right",334.294768615286,0
"10",2,29,"None","Congruent","up","right",370.733487398633,0
"10",2,30,"Center","Congruent","up","right",371.220780267631,1
"10",2,31,"Double","Congruent","up","right",348.936811701933,0
"10",2,32,"Spatial","Congruent","up","right",328.945242570798,0
"10",2,33,"None","Incongruent","up","right",472.356106459195,0
"10",2,34,"Center","Incongruent","up","right",428.074497625209,0
"10",2,35,"Double","Incongruent","up","right",416.618974010792,0
"10",2,36,"Spatial","Incongruent","up","right",500.886143681244,1
"10",2,37,"None","Neutral","down","right",459.888831356328,0
"10",2,38,"Center","Neutral","down","right",395.186145390539,0
"10",2,39,"Double","Neutral","down","right",460.89798881751,0
"10",2,40,"Spatial","Neutral","down","right",295.366678874437,0
"10",2,41,"None","Congruent","down","right",458.676737635345,0
"10",2,42,"Center","Congruent","down","right",329.382182250524,0
"10",2,43,"Double","Congruent","down","right",350.898730118904,0
"10",2,44,"Spatial","Congruent","down","right",365.570287557402,0
"10",2,45,"None","Incongruent","down","right",472.005648272535,0
"10",2,46,"Center","Incongruent","down","right",425.867819646318,0
"10",2,47,"Double","Incongruent","down","right",518.646303051482,0
"10",2,48,"Spatial","Incongruent","down","right",489.711123032053,1
"10",3,1,"None","Neutral","up","left",393.456510548864,0
"10",3,2,"Center","Neutral","up","left",378.085538807002,0
"10",3,3,"Double","Neutral","up","left",424.588117866414,0
"10",3,4,"Spatial","Neutral","up","left",246.685846963322,1
"10",3,5,"None","Congruent","up","left",408.133342644815,0
"10",3,6,"Center","Congruent","up","left",426.804024128117,0
"10",3,7,"Double","Congruent","up","left",394.159208863814,0
"10",3,8,"Spatial","Congruent","up","left",324.913266065879,1
"10",3,9,"None","Incongruent","up","left",449.787330996799,1
"10",3,10,"Center","Incongruent","up","left",490.489822155345,0
"10",3,11,"Double","Incongruent","up","left",517.982841735951,0
"10",3,12,"Spatial","Incongruent","up","left",300.438709934207,0
"10",3,13,"None","Neutral","down","left",409.733040873245,0
"10",3,14,"Center","Neutral","down","left",477.033575594789,0
"10",3,15,"Double","Neutral","down","left",399.24826305884,0
"10",3,16,"Spatial","Neutral","down","left",329.895136830727,1
"10",3,17,"None","Congruent","down","left",371.51857079567,0
"10",3,18,"Center","Congruent","down","left",361.507695249997,0
"10",3,19,"Double","Congruent","down","left",412.98969180103,0
"10",3,20,"Spatial","Congruent","down","left",349.889454500321,0
"10",3,21,"None","Incongruent","down","left",477.263186963364,0
"10",3,22,"Center","Incongruent","down","left",403.970160847448,0
"10",3,23,"Double","Incongruent","down","left",439.614637832633,0
"10",3,24,"Spatial","Incongruent","down","left",349.816876575668,0
"10",3,25,"None","Neutral","up","right",563.743542944299,0
"10",3,26,"Center","Neutral","up","right",458.623254339196,0
"10",3,27,"Double","Neutral","up","right",408.920959753874,0
"10",3,28,"Spatial","Neutral","up","right",345.82063012142,0
"10",3,29,"None","Congruent","up","right",406.684343735231,0
"10",3,30,"Center","Congruent","up","right",472.311664610299,0
"10",3,31,"Double","Congruent","up","right",310.430248440342,0
"10",3,32,"Spatial","Congruent","up","right",388.036777984154,0
"10",3,33,"None","Incongruent","up","right",511.627044554789,0
"10",3,34,"Center","Incongruent","up","right",493.127496765026,0
"10",3,35,"Double","Incongruent","up","right",515.571399479658,0
"10",3,36,"Spatial","Incongruent","up","right",409.349257590478,0
"10",3,37,"None","Neutral","down","right",440.113200697084,0
"10",3,38,"Center","Neutral","down","right",240.699263512178,0
"10",3,39,"Double","Neutral","down","right",367.099981701034,0
"10",3,40,"Spatial","Neutral","down","right",381.581899754637,0
"10",3,41,"None","Congruent","down","right",539.426575677376,0
"10",3,42,"Center","Congruent","down","right",322.695321813795,0
"10",3,43,"Double","Congruent","down","right",386.56250513343,0
"10",3,44,"Spatial","Congruent","down","right",341.132417870583,0
"10",3,45,"None","Incongruent","down","right",568.956479458788,0
"10",3,46,"Center","Incongruent","down","right",437.687362249265,0
"10",3,47,"Double","Incongruent","down","right",444.743732731012,1
"10",3,48,"Spatial","Incongruent","down","right",361.849858657333,0
"10",4,1,"None","Neutral","up","left",429.031326106689,0
"10",4,2,"Center","Neutral","up","left",322.066603068961,0
"10",4,3,"Double","Neutral","up","left",367.14628008949,0
"10",4,4,"Spatial","Neutral","up","left",309.96394973953,0
"10",4,5,"None","Congruent","up","left",421.799912471808,0
"10",4,6,"Center","Congruent","up","left",345.810136447908,0
"10",4,7,"Double","Congruent","up","left",458.148930259685,0
"10",4,8,"Spatial","Congruent","up","left",311.416499324757,0
"10",4,9,"None","Incongruent","up","left",498.227065443605,0
"10",4,10,"Center","Incongruent","up","left",430.146884478564,0
"10",4,11,"Double","Incongruent","up","left",480.736736376449,0
"10",4,12,"Spatial","Incongruent","up","left",473.372729755171,0
"10",4,13,"None","Neutral","down","left",412.160683420083,0
"10",4,14,"Center","Neutral","down","left",328.733852152482,0
"10",4,15,"Double","Neutral","down","left",395.485828720309,0
"10",4,16,"Spatial","Neutral","down","left",366.48771716151,0
"10",4,17,"None","Congruent","down","left",411.843626890462,0
"10",4,18,"Center","Congruent","down","left",414.087469676511,1
"10",4,19,"Double","Congruent","down","left",385.170537733342,0
"10",4,20,"Spatial","Congruent","down","left",275.772348299481,0
"10",4,21,"None","Incongruent","down","left",530.529824225604,0
"10",4,22,"Center","Incongruent","down","left",390.185577750225,0
"10",4,23,"Double","Incongruent","down","left",511.130360840153,0
"10",4,24,"Spatial","Incongruent","down","left",428.714778457696,0
"10",4,25,"None","Neutral","up","right",511.867077115512,0
"10",4,26,"Center","Neutral","up","right",375.220309055721,1
"10",4,27,"Double","Neutral","up","right",296.99839508613,0
"10",4,28,"Spatial","Neutral","up","right",270.467792815705,0
"10",4,29,"None","Congruent","up","right",494.291542648776,0
"10",4,30,"Center","Congruent","up","right",349.646382574346,0
"10",4,31,"Double","Congruent","up","right",326.003405071724,0
"10",4,32,"Spatial","Congruent","up","right",355.121395064079,0
"10",4,33,"None","Incongruent","up","right",487.155149638189,0
"10",4,34,"Center","Incongruent","up","right",396.59036731902,0
"10",4,35,"Double","Incongruent","up","right",318.430592073976,0
"10",4,36,"Spatial","Incongruent","up","right",387.453638588036,0
"10",4,37,"None","Neutral","down","right",447.720561528121,0
"10",4,38,"Center","Neutral","down","right",362.551080409741,0
"10",4,39,"Double","Neutral","down","right",367.696053811555,0
"10",4,40,"Spatial","Neutral","down","right",317.370789876214,0
"10",4,41,"None","Congruent","down","right",441.745209956204,0
"10",4,42,"Center","Congruent","down","right",415.062888573846,0
"10",4,43,"Double","Congruent","down","right",441.329915774855,0
"10",4,44,"Spatial","Congruent","down","right",261.343442446259,0
"10",4,45,"None","Incongruent","down","right",510.914148541836,0
"10",4,46,"Center","Incongruent","down","right",437.33323169763,0
"10",4,47,"Double","Incongruent","down","right",497.645200633615,0
"10",4,48,"Spatial","Incongruent","down","right",521.152223057258,0
"10",5,1,"None","Neutral","up","left",429.607286860852,0
"10",5,2,"Center","Neutral","up","left",401.425084068323,0
"10",5,3,"Double","Neutral","up","left",427.816924095071,0
"10",5,4,"Spatial","Neutral","up","left",416.085060287526,0
"10",5,5,"None","Congruent","up","left",489.979402521536,0
"10",5,6,"Center","Congruent","up","left",277.054786743861,0
"10",5,7,"Double","Congruent","up","left",317.168633985648,0
"10",5,8,"Spatial","Congruent","up","left",324.795736401819,0
"10",5,9,"None","Incongruent","up","left",594.956368484099,0
"10",5,10,"Center","Incongruent","up","left",457.091993503326,0
"10",5,11,"Double","Incongruent","up","left",449.616163701341,0
"10",5,12,"Spatial","Incongruent","up","left",414.940206409132,0
"10",5,13,"None","Neutral","down","left",459.648563538372,0
"10",5,14,"Center","Neutral","down","left",443.742121216936,0
"10",5,15,"Double","Neutral","down","left",425.349490533927,0
"10",5,16,"Spatial","Neutral","down","left",221.908516780517,0
"10",5,17,"None","Congruent","down","left",324.796991649096,0
"10",5,18,"Center","Congruent","down","left",375.778026422832,0
"10",5,19,"Double","Congruent","down","left",412.816470944688,0
"10",5,20,"Spatial","Congruent","down","left",260.964197408904,0
"10",5,21,"None","Incongruent","down","left",535.362297745071,0
"10",5,22,"Center","Incongruent","down","left",397.700616360439,0
"10",5,23,"Double","Incongruent","down","left",457.957066717775,0
"10",5,24,"Spatial","Incongruent","down","left",409.915759099258,0
"10",5,25,"None","Neutral","up","right",371.22234619414,0
"10",5,26,"Center","Neutral","up","right",467.23143814212,1
"10",5,27,"Double","Neutral","up","right",410.913725327747,0
"10",5,28,"Spatial","Neutral","up","right",483.107137378198,0
"10",5,29,"None","Congruent","up","right",465.899307337555,0
"10",5,30,"Center","Congruent","up","right",363.536406465659,0
"10",5,31,"Double","Congruent","up","right",368.476023275793,0
"10",5,32,"Spatial","Congruent","up","right",312.633592548393,0
"10",5,33,"None","Incongruent","up","right",435.911984957576,0
"10",5,34,"Center","Incongruent","up","right",341.474421012716,0
"10",5,35,"Double","Incongruent","up","right",445.028160778946,0
"10",5,36,"Spatial","Incongruent","up","right",487.200080446079,0
"10",5,37,"None","Neutral","down","right",449.429704603671,0
"10",5,38,"Center","Neutral","down","right",364.258602689741,0
"10",5,39,"Double","Neutral","down","right",414.541667074586,1
"10",5,40,"Spatial","Neutral","down","right",349.429279528137,0
"10",5,41,"None","Congruent","down","right",459.217096630142,0
"10",5,42,"Center","Congruent","down","right",405.749619413297,0
"10",5,43,"Double","Congruent","down","right",366.488282682074,0
"10",5,44,"Spatial","Congruent","down","right",392.060105772121,0
"10",5,45,"None","Incongruent","down","right",516.057619244025,1
"10",5,46,"Center","Incongruent","down","right",372.120373008896,0
"10",5,47,"Double","Incongruent","down","right",476.320389728851,0
