"subnum","group","block","trial","cue","flank","location","direction","rt","error"
"5","Treatment",6,35,"Double","Incongruent","up","right",392.997628422435,0
"5","Treatment",6,36,"Spatial","Incongruent","up","right",419.647489135456,0
"5","Treatment",6,37,"None","Neutral","down","right",402.238187406038,0
"5","Treatment",6,38,"Center","Neutral","down","right",393.749544492568,0
"5","Treatment",6,39,"Double","Neutral","down","right",347.474329745703,1
"5","Treatment",6,40,"Spatial","Neutral","down","right",386.062994654674,0
"5","Treatment",6,41,"None","Congruent","down","right",539.472799618622,1
"5","Treatment",6,42,"Center","Congruent","down","right",428.199739504124,0
"5","Treatment",6,43,"Double","Congruent","down","right",412.090923813633,1
"5","Treatment",6,44,"Spatial","Congruent","down","right",341.867828247973,0
"5","Treatment",6,45,"None","Incongruent","down","right",609.041684311736,1
"5","Treatment",6,46,"Center","Incongruent","down","right",446.020739824627,0
"5","Treatment",6,47,"Double","Incongruent","down","right",513.814751441181,0
"5","Treatment",6,48,"Spatial","Incongruent","down","right",488.765833839536,0
"6","Treatment",1,1,"None","Neutral","up","left",438.018848920397,0
"6","Treatment",1,2,"Center","Neutral","up","left",217.338996354853,0
"6","Treatment",1,3,"Double","Neutral","up","left",358.503475634315,0
"6","Treatment",1,4,"Spatial","Neutral","up","left",362.85449128313,0
"6","Treatment",1,5,"None","Congruent","up","left",364.794812128281,0
"6","Treatment",1,6,"Center","Congruent","up","left",315.441328057739,0
"6","Treatment",1,7,"Double","Congruent","up","left",420.318986583436,0
"6","Treatment",1,8,"Spatial","Congruent","up","left",200.201925239439,0
"6","Treatment",1,9,"None","Incongruent","up","left",511.678028566015,0
"6","Treatment",1,10,"Center","Incongruent","up","left",436.548203067542,0
"6","Treatment",1,11,"Double","Incongruent","up","left",412.072747249143,0
"6","Treatment",1,12,"Spatial","Incongruent","up","left",413.167289653529,0
"6","Treatment",1,13,"None","Neutral","down","left",432.72384195325,0
"6","Treatment",1,14,"Center","Neutral","down","left",392.350466171832,0
"6","Treatment",1,15,"Double","Neutral","down","left",381.201777395288,0
"6","Treatment",1,16,"Spatial","Neutral","down","left",313.23716501962,0
"6","Treatment",1,17,"None","Congruent","down","left",442.924129569298,0
"6","Treatment",1,18,"Center","Congruent","down","left",449.385443397878,1
"6","Treatment",1,19,"Double","Congruent","down","left",408.358522314984,0
"6","Treatment",1,20,"Spatial","Congruent","down","left",414.852472604034,0
"6","Treatment",1,21,"None","Incongruent","down","left",486.255979827815,0
"6","Treatment",1,22,"Center","Incongruent","down","left",479.153792168537,0
"6","Treatment",1,23,"Double","Incongruent","down","left",470.167926314091,0
"6","Treatment",1,24,"Spatial","Incongruent","down","left",372.837615901237,0
"6","Treatment",1,25,"None","Neutral","up","right",389.156120727307,0
"6","Treatment",1,26,"Center","Neutral","up","right",473.514184053098,0
"6","Treatment",1,27,"Double","Neutral","up","right",333.637347797687,0
"6","Treatment",1,28,"Spatial","Neutral","up","right",387.535634679214,0
"6","Treatment",1,29,"None","Congruent","up","right",416.691382446965,1
"6","Treatment",1,30,"Center","Congruent","up","right",325.04589091517,0
"6","Treatment",1,31,"Double","Congruent","up","right",298.28912284632,0
"6","Treatment",1,32,"Spatial","Congruent","up","right",279.684507018304,0
"6","Treatment",1,33,"None","Incongruent","up","right",402.498736357034,0
"6","Treatment",1,34,"Center","Incongruent","up","right",405.797998518409,0
"6","Treatment",1,35,"Double","Incongruent","up","right",493.67029926008,0
"6","Treatment",1,36,"Spatial","Incongruent","up","right",380.951434208226,0
"6","Treatment",1,37,"None","Neutral","down","right",516.838369075602,0
"6","Treatment",1,38,"Center","Neutral","down","right",371.366234092339,0
"6","Treatment",1,39,"Double","Neutral","down","right",328.100373412547,0
"6","Treatment",1,40,"Spatial","Neutral","down","right",325.770317010347,0
"6","Treatment",1,41,"None","Congruent","down","right",400.549094916652,0
"6","Treatment",1,42,"Center","Congruent","down","right",357.803428698554,1
"6","Treatment",1,43,"Double","Congruent","down","right",377.999828673461,0
"6","Treatment",1,44,"Spatial","Congruent","down","right",344.111647443261,0
"6","Treatment",1,45,"None","Incongruent","down","right",537.919876184359,0
"6","Treatment",1,46,"Center","Incongruent","down","right",476.983149545167,0
"6","Treatment",1,47,"Double","Incongruent","down","right",483.832382326624,0
"6","Treatment",1,48,"Spatial","Incongruent","down","right",416.608583233722,1
"6","Treatment",2,1,"None","Neutral","up","left",389.656735010463,0
"6","Treatment",2,2,"Center","Neutral","up","left",402.46750428933,0
"6","Treatment",2,3,"Double","Neutral","up","left",395.632072841658,0
"6","Treatment",2,4,"Spatial","Neutral","up","left",319.819297544401,0
"6","Treatment",2,5,"None","Congruent","up","left",410.595586126129,0
"6","Treatment",2,6,"Center","Congruent","up","left",434.759387392015,0
"6","Treatment",2,7,"Double","Congruent","up","left",442.024002152657,0
"6","Treatment",2,8,"Spatial","Congruent","up","left",345.720277333782,0
"6","Treatment",2,9,"None","Incongruent","up","left",480.386768985919,0
"6","Treatment",2,10,"Center","Incongruent","up","left",532.617892159877,0
"6","Treatment",2,11,"Double","Incongruent","up","left",382.81511956127,0
"6","Treatment",2,12,"Spatial","Incongruent","up","left",364.403706461022,0
"6","Treatment",2,13,"None","Neutral","down","left",472.502173594697,0
"6","Treatment",2,14,"Center","Neutral","down","left",333.734350245037,0
"6","Treatment",2,15,"Double","Neutral","down","left",419.67906072206,0
"6","Treatment",2,16,"Spatial","Neutral","down","left",292.949513109406,0
"6","Treatment",2,17,"None","Congruent","down","left",456.947604705078,0
"6","Treatment",2,18,"Center","Congruent","down","left",370.901280094733,0
"6","Treatment",2,19,"Double","Congruent","down","left",419.588379748256,0
"6","Treatment",2,20,"Spatial","Congruent","down","left",406.460410261746,0
"6","Treatment",2,21,"None","Incongruent","down","left",494.826693739676,0
"6","Treatment",2,22,"Center","Incongruent","down","left",480.753230536116,0
"6","Treatment",2,23,"Double","Incongruent","down","left",355.01138023319,0
"6","Treatment",2,24,"Spatial","Incongruent","down","left",396.86474291785,0
"6","Treatment",2,25,"None","Neutral","up","right",369.492906156079,0
"6","Treatment",2,26,"Center","Neutral","up","right",390.223862627544,0
"6","Treatment",2,27,"Double","Neutral","up","right",374.300294774404,0
"6","Treatment",2,28,"Spatial","Neutral","up","right",328.239958009056,0
"6","Treatment",2,29,"None","Congruent","up","right",420.584067288102,0
"6","Treatment",2,30,"Center","Congruent","up","right",427.564153442025,0
"6","Treatment",2,31,"Double","Congruent","up","right",367.299260701325,0
"6","Treatment",2,32,"Spatial","Congruent","up","right",432.712225237593,0
"6","Treatment",2,33,"None","Incongruent","up","right",404.791632280526,0
"6","Treatment",2,34,"Center","Incongruent","up","right",467.964985095023,0
"6","Treatment",2,35,"Double","Incongruent","up","right",550.726747310485,0
"6","Treatment",2,36,"Spatial","Incongruent","up","right",353.212550657842,0
"6","Treatment",2,37,"None","Neutral","down","right",390.187200710783,0
"6","Treatment",2,38,"Center","Neutral","down","right",360.121527492462,0
"6","Treatment",2,39,"Double","Neutral","down","right",379.586202077279,1
"6","Treatment",2,40,"Spatial","Neutral","down","right",328.065296293236,0
"6","Treatment",2,41,"None","Congruent","down","right",406.901881815031,0
"6","Treatment",2,42,"Center","Congruent","down","right",476.31703036748,0
"6","Treatment",2,43,"Double","Congruent","down","right",381.102740741131,0
"6","Treatment",2,44,"Spatial","Congruent","down","right",394.602528825314,0
"6","Treatment",2,45,"None","Incongruent","down","right",351.387126227629,0
"6","Treatment",2,46,"Center","Incongruent","down","right",506.424452548264,0
"6","Treatment",2,47,"Double","Incongruent","down","right",510.600006450682,1
"6","Treatment",2,48,"Spatial","Incongruent","down","right",385.869601346748,0
"6","Treatment",3,1,"None","Neutral","up","left",418.757050167309,0
"6","Treatment",3,2,"Center","Neutral","up","left",463.388265543968,1
"6","Treatment",3,3,"Double","Neutral","up","left",377.06092661583,0
"6","Treatment",3,4,"Spatial","Neutral","up","left",391.908742277569,1
"6","Treatment",3,5,"None","Congruent","up","left",459.382146667112,0
"6","Treatment",3,6,"Center","Congruent","up","left",372.085021142718,1
"6","Treatment",3,7,"Double","Congruent","up","left",360.395729255421,0
"6","Treatment",3,8,"Spatial","Congruent","up","left",269.005051833039,0
"6","Treatment",3,9,"None","Incongruent","up","left",393.084098739576,0
"6","Treatment",3,10,"Center","Incongruent","up","left",448.87499475487,1
"6","Treatment",3,11,"Double","Incongruent","up","left",458.488547681247,0
"6","Treatment",3,12,"Spatial","Incongruent","up","left",384.851530048448,0
"6","Treatment",3,13,"None","Neutral","down","left",461.540369518386,0
"6","Treatment",3,14,"Center","Neutral","down","left",403.728260420827,0
"6","Treatment",3,15,"Double","Neutral","down","left",357.967046921178,0
"6","Treatment",3,16,"Spatial","Neutral","down","left",342.480077976107,0
"6","Treatment",3,17,"None","Congruent","down","left",494.763159543005,0
"6","Treatment",3,18,"Center","Congruent","down","left",395.731210247915,0
"6","Treatment",3,19,"Double","Congruent","down","left",415.078625185117,1
"6","Treatment",3,20,"Spatial","Congruent","down","left",364.302944811623,0
"6","Treatment",3,21,"None","Incongruent","down","left",586.278052832541,0
"6","Treatment",3,22,"Center","Incongruent","down","left",455.12164303754,0
"6","Treatment",3,23,"Double","Incongruent","down","left",395.508146253033,0
"6","Treatment",3,24,"Spatial","Incongruent","down","left",386.977939550056,0
"6","Treatment",3,25,"None","Neutral","up","right",441.883074598579,0
"6","Treatment",3,26,"Center","Neutral","up","right",366.530136791455,0
"6","Treatment",3,27,"Double","Neutral","up","right",366.522296517168,0
"6","Treatment",3,28,"Spatial","Neutral","up","right",373.24344866333,0
"6","Treatment",3,29,"None","Congruent","up","right",391.222454239733,0
"6","Treatment",3,30,"Center","Congruent","up","right",284.036943448538,0
"6","Treatment",3,31,"Double","Congruent","up","right",475.966626981669,0
"6","Treatment",3,32,"Spatial","Congruent","up","right",361.760525743451,0
"6","Treatment",3,33,"None","Incongruent","up","right",552.508441607742,0
"6","Treatment",3,34,"Center","Incongruent","up","right",434.39425796748,0
"6","Treatment",3,35,"Double","Incongruent","up","right",449.680880865227,0
"6","Treatment",3,36,"Spatial","Incongruent","up","right",302.340612470672,0
"6","Treatment",3,37,"None","Neutral","down","right",447.899653551324,0
"6","Treatment",3,38,"Center","Neutral","down","right",403.393240566474,0
"6","Treatment",3,39,"Double","Neutral","down","right",329.665558256183,0
"6","Treatment",3,40,"Spatial","Neutral","down","right",313.532504223663,0
"6","Treatment",3,41,"None","Congruent","down","right",497.178835842757,0
"6","Treatment",3,42,"Center","Congruent","down","right",403.471702831174,0
"6","Treatment",3,43,"Double","Congruent","down","right",362.344745612479,0
"6","Treatment",3,44,"Spatial","Congruent","down","right",358.455185766421,0
"6","Treatment",3,45,"None","Incongruent","down","right",432.664640477461,1
"6","Treatment",3,46,"Center","Incongruent","down","right",508.59677128103,0
"6","Treatment",3,47,"Double","Incongruent","down","right",349.563182753685,0
"6","Treatment",3,48,"Spatial","Incongruent","down","right",359.7804594688,0
"6","Treatment",4,1,"None","Neutral","up","left",463.834375682955,0
"6","Treatment",4,2,"Center","Neutral","up","left",437.616087210851,0
"6","Treatment",4,3,"Double","Neutral","up","left",288.362004121835,0
"6","Treatment",4,4,"Spatial","Neutral","up","left",370.065442829303,0
"6","Treatment",4,5,"None","Congruent","up","left",447.082515703725,0
"6","Treatment",4,6,"Center","Congruent","up","left",378.235949546714,0
"6","Treatment",4,7,"Double","Congruent","up","left",343.691749010213,0
"6","Treatment",4,8,"Spatial","Congruent","up","left",297.201439512696,0
"6","Treatment",4,9,"None","Incongruent","up","left",507.58889209869,0
"6","Treatment",4,10,"Center","Incongruent","up","left",510.318634692307,0
"6","Treatment",4,11,"Double","Incongruent","up","left",370.571105839867,0
"6","Treatment",4,12,"Spatial","Incongruent","up","left",357.481293846562,1
"6","Treatment",4,13,"None","Neutral","down","left",511.893705845429,0
"6","Treatment",4,14,"Center","Neutral","down","left",319.633290939836,0
"6","Treatment",4,15,"Double","Neutral","down","left",243.692245769862,0
"6","Treatment",4,16,"Spatial","Neutral","down","left",340.873163307551,0
"6","Treatment",4,17,"None","Congruent","down","left",447.209701368413,0
"6","Treatment",4,18,"Center","Congruent","down","left",380.635991866606,0
"6","Treatment",4,19,"Double","Congruent","down","left",331.327493340552,0
"6","Treatment",4,20,"Spatial","Congruent","down","left",357.140014217061,0
"6","Treatment",4,21,"None","Incongruent","down","left",491.130612285876,0
"6","Treatment",4,22,"Center","Incongruent","down","left",496.07166272953,0
"6","Treatment",4,23,"Double","Incongruent","down","left",460.047220110477,0
"6","Treatment",4,24,"Spatial","Incongruent","down","left",444.66933763549,0
"6","Treatment",4,25,"None","Neutral","up","right",446.273595313939,0
"6","Treatment",4,26,"Center","Neutral","up","right",400.402551136444,0
"6","Treatment",4,27,"Double","Neutral","up","right",412.992112794551,0
"6","Treatment",4,28,"Spatial","Neutral","up","right",225.642323977479,0
"6","Treatment",4,29,"None","Congruent","up","right",455.891913079423,0
"6","Treatment",4,30,"Center","Congruent","up","right",312.638187085696,0
"6","Treatment",4,31,"Double","Congruent","up","right",393.157992943416,0
"6","Treatment",4,32,"Spatial","Congruent","up","right",405.737628232913,1
"6","Treatment",4,33,"None","Incongruent","up","right",477.58470445461,0
"6","Treatment",4,34,"Center","Incongruent","up","right",409.591776587037,0
"6","Treatment",4,35,"Double","Incongruent","up","right",440.686575048021,0
"6","Treatment",4,36,"Spatial","Incongruent","up","right",489.271213626042,0
"6","Treatment",4,37,"None","Neutral","down","right",435.052872409334,0
"6","Treatment",4,38,"Center","Neutral","down","right",387.438110582648,0
"6","Treatment",4,39,"Double","Neutral","down","right",347.678266592798,0
"6","Treatment",4,40,"Spatial","Neutral","down","right",313.616220636794,1
"6","Treatment",4,41,"None","Congruent","down","right",423.006422025398,0
"6","Treatment",4,42,"Center","Congruent","down","right",300.529429277508,0
"6","Treatment",4,43,"Double","Congruent","down","right",436.705208284384,0
"6","Treatment",4,44,"Spatial","Congruent","down","right",323.227257583395,0
"6","Treatment",4,45,"None","Incongruent","down","right",399.949874659506,0
"6","Treatment",4,46,"Center","Incongruent","down","right",449.127079863082,0
"6","Treatment",4,47,"Double","Incongruent","down","right",432.951655207819,0
"6","Treatment",4,48,"Spatial","Incongruent","down","right",320.400530053874,0
