rt,group,direction,flank,cue,trial,error,subnum,block
495.8572681,Treatment,right,Congruent,None,41,0,108,1
479.142301,Treatment,right,Congruent,Center,42,0,108,1
575.5390505,Treatment,right,Congruent,Double,43,0,108,1
522.0760399,Treatment,right,Congruent,Spatial,44,0,108,1
735.1982411,Treatment,right,Incongruent,None,45,1,108,1
603.2735711,Treatment,right,Incongruent,Center,46,0,108,1
595.7730052,Treatment,right,Incongruent,Double,47,0,108,1
558.9415894,Treatment,right,Incongruent,Spatial,48,0,108,1
552.0822384,Treatment,left,Neutral,None,1,0,108,2
562.4558154,Treatment,left,Neutral,Center,2,0,108,2
486.0560315,Treatment,left,Neutral,Double,3,1,108,2
534.7796642,Treatment,left,Neutral,Spatial,4,0,108,2
591.1147847,Treatment,left,Congruent,None,5,0,108,2
588.7366968,Treatment,left,Congruent,Center,6,0,108,2
607.3973188,Treatment,left,Congruent,Double,7,0,108,2
489.1891621,Treatment,left,Congruent,Spatial,8,0,108,2
648.5141032,Treatment,left,Incongruent,None,9,0,108,2
617.6737388,Treatment,left,Incongruent,Center,10,1,108,2
582.070423,Treatment,left,Incongruent,Double,11,0,108,2
660.1292038,Treatment,left,Incongruent,Spatial,12,0,108,2
596.8163976,Treatment,left,Neutral,None,13,0,108,2
593.4413817,Treatment,left,Neutral,Center,14,0,108,2
563.918774,Treatment,left,Neutral,Double,15,0,108,2
580.7844084,Treatment,left,Neutral,Spatial,16,0,108,2
589.5486622,Treatment,left,Congruent,None,17,0,108,2
416.0977704,Treatment,left,Congruent,Center,18,0,108,2
575.4590235,Treatment,left,Congruent,Double,19,0,108,2
458.3179911,Treatment,left,Congruent,Spatial,20,1,108,2
694.8695748,Treatment,left,Incongruent,None,21,0,108,2
571.3053832,Treatment,left,Incongruent,Center,22,0,108,2
610.2764046,Treatment,left,Incongruent,Double,23,0,108,2
552.3011653,Treatment,left,Incongruent,Spatial,24,0,108,2
587.7120212,Treatment,right,Neutral,None,25,0,108,2
517.2607196,Treatment,right,Neutral,Center,26,0,108,2
495.8097379,Treatment,right,Neutral,Double,27,0,108,2
519.820373,Treatment,right,Neutral,Spatial,28,0,108,2
539.1736844,Treatment,right,Congruent,None,29,0,108,2
535.7478568,Treatment,right,Congruent,Center,30,0,108,2
529.9826968,Treatment,right,Congruent,Double,31,0,108,2
478.068975,Treatment,right,Congruent,Spatial,32,0,108,2
757.1423948,Treatment,right,Incongruent,None,33,1,108,2
526.5299702,Treatment,right,Incongruent,Center,34,0,108,2
616.5592246,Treatment,right,Incongruent,Double,35,0,108,2
519.5442935,Treatment,right,Incongruent,Spatial,36,0,108,2
532.9474526,Treatment,right,Neutral,None,37,0,108,2
547.7146387,Treatment,right,Neutral,Center,38,0,108,2
654.3995558,Treatment,right,Neutral,Double,39,0,108,2
581.1047898,Treatment,right,Neutral,Spatial,40,0,108,2
609.1623511,Treatment,right,Congruent,None,41,0,108,2
517.3533581,Treatment,right,Congruent,Center,42,0,108,2
647.1279658,Treatment,right,Congruent,Double,43,0,108,2
498.2754403,Treatment,right,Congruent,Spatial,44,0,108,2
625.4287617,Treatment,right,Incongruent,None,45,0,108,2
552.1264847,Treatment,right,Incongruent,Center,46,0,108,2
585.7986006,Treatment,right,Incongruent,Double,47,0,108,2
663.4047558,Treatment,right,Incongruent,Spatial,48,0,108,2
654.2871678,Treatment,left,Neutral,None,1,0,108,3
577.8764164,Treatment,left,Neutral,Center,2,0,108,3
463.1583591,Treatment,left,Neutral,Double,3,1,108,3
496.4230985,Treatment,left,Neutral,Spatial,4,0,108,3
654.5899277,Treatment,left,Congruent,None,5,0,108,3
534.312337,Treatment,left,Congruent,Center,6,0,108,3
510.8988051,Treatment,left,Congruent,Double,7,0,108,3
512.6040343,Treatment,left,Congruent,Spatial,8,1,108,3
634.5351766,Treatment,left,Incongruent,None,9,0,108,3
602.2645843,Treatment,left,Incongruent,Center,10,0,108,3
734.7516671,Treatment,left,Incongruent,Double,11,0,108,3
607.5504968,Treatment,left,Incongruent,Spatial,12,0,108,3
662.4392948,Treatment,left,Neutral,None,13,1,108,3
552.4735076,Treatment,left,Neutral,Center,14,0,108,3
522.2225592,Treatment,left,Neutral,Double,15,0,108,3
542.8944701,Treatment,left,Neutral,Spatial,16,0,108,3
525.7266294,Treatment,left,Congruent,None,17,0,108,3
623.4592274,Treatment,left,Congruent,Center,18,0,108,3
533.9119417,Treatment,left,Congruent,Double,19,0,108,3
358.8848393,Treatment,left,Congruent,Spatial,20,0,108,3
626.545223,Treatment,left,Incongruent,None,21,0,108,3
599.3054223,Treatment,left,Incongruent,Center,22,1,108,3
714.4609132,Treatment,left,Incongruent,Double,23,0,108,3
576.0505116,Treatment,left,Incongruent,Spatial,24,0,108,3
525.8085527,Treatment,right,Neutral,None,25,0,108,3
535.6564474,Treatment,right,Neutral,Center,26,0,108,3
499.9488115,Treatment,right,Neutral,Double,27,0,108,3
431.2991444,Treatment,right,Neutral,Spatial,28,0,108,3
566.5842534,Treatment,right,Congruent,None,29,0,108,3
457.1917743,Treatment,right,Congruent,Center,30,0,108,3
679.1961459,Treatment,right,Congruent,Double,31,0,108,3
523.9123368,Treatment,right,Congruent,Spatial,32,0,108,3
701.2534808,Treatment,right,Incongruent,None,33,0,108,3
562.4283749,Treatment,right,Incongruent,Center,34,0,108,3
679.7833654,Treatment,right,Incongruent,Double,35,0,108,3
606.1064237,Treatment,right,Incongruent,Spatial,36,0,108,3
553.068675,Treatment,right,Neutral,None,37,0,108,3
544.6131069,Treatment,right,Neutral,Center,38,0,108,3
525.0184246,Treatment,right,Neutral,Double,39,0,108,3
574.3350681,Treatment,right,Neutral,Spatial,40,0,108,3
591.817545,Treatment,right,Congruent,None,41,0,108,3
604.2614918,Treatment,right,Congruent,Center,42,1,108,3
581.4915973,Treatment,right,Congruent,Double,43,0,108,3
495.0412203,Treatment,right,Congruent,Spatial,44,0,108,3
667.5040693,Treatment,right,Incongruent,None,45,0,108,3
576.8794847,Treatment,right,Incongruent,Center,46,0,108,3
590.1000951,Treatment,right,Incongruent,Double,47,0,108,3
510.2040891,Treatment,right,Incongruent,Spatial,48,0,108,3
578.7811395,Treatment,left,Neutral,None,1,0,108,4
531.7556335,Treatment,left,Neutral,Center,2,0,108,4
534.0959651,Treatment,left,Neutral,Double,3,0,108,4
634.9675894,Treatment,left,Neutral,Spatial,4,0,108,4
607.2586945,Treatment,left,Congruent,None,5,0,108,4
476.1098278,Treatment,left,Congruent,Center,6,0,108,4
591.4621743,Treatment,left,Congruent,Double,7,0,108,4
495.5989672,Treatment,left,Congruent,Spatial,8,0,108,4
740.4686228,Treatment,left,Incongruent,None,9,0,108,4
622.6884001,Treatment,left,Incongruent,Center,10,1,108,4
695.3383889,Treatment,left,Incongruent,Double,11,0,108,4
579.1386438,Treatment,left,Incongruent,Spatial,12,0,108,4
572.8680475,Treatment,left,Neutral,None,13,0,108,4
648.934633,Treatment,left,Neutral,Center,14,1,108,4
476.6943677,Treatment,left,Neutral,Double,15,0,108,4
531.2448181,Treatment,left,Neutral,Spatial,16,0,108,4
551.1845489,Treatment,left,Congruent,None,17,0,108,4
609.6485842,Treatment,left,Congruent,Center,18,0,108,4
567.0479815,Treatment,left,Congruent,Double,19,0,108,4
488.545122,Treatment,left,Congruent,Spatial,20,0,108,4
651.1167867,Treatment,left,Incongruent,None,21,0,108,4
664.4350029,Treatment,left,Incongruent,Center,22,0,108,4
561.7496944,Treatment,left,Incongruent,Double,23,1,108,4
541.1364401,Treatment,left,Incongruent,Spatial,24,0,108,4
620.3931317,Treatment,right,Neutral,None,25,0,108,4
587.5135837,Treatment,right,Neutral,Center,26,0,108,4
459.2498414,Treatment,right,Neutral,Double,27,0,108,4
519.6127343,Treatment,right,Neutral,Spatial,28,0,108,4
541.9133381,Treatment,right,Congruent,None,29,0,108,4
517.9085668,Treatment,right,Congruent,Center,30,0,108,4
610.6219594,Treatment,right,Congruent,Double,31,0,108,4
560.0770047,Treatment,right,Congruent,Spatial,32,0,108,4
660.323608,Treatment,right,Incongruent,None,33,0,108,4
573.341159,Treatment,right,Incongruent,Center,34,0,108,4
630.5164723,Treatment,right,Incongruent,Double,35,0,108,4
659.1660857,Treatment,right,Incongruent,Spatial,36,0,108,4
645.3074587,Treatment,right,Neutral,None,37,1,108,4
570.0571415,Treatment,right,Neutral,Center,38,0,108,4
548.7848721,Treatment,right,Neutral,Double,39,0,108,4
562.9744584,Treatment,right,Neutral,Spatial,40,0,108,4
645.8469019,Treatment,right,Congruent,None,41,0,108,4
590.4636538,Treatment,right,Congruent,Center,42,0,108,4
509.4188861,Treatment,right,Congruent,Double,43,0,108,4
375.520741,Treatment,right,Congruent,Spatial,44,0,108,4
641.6476487,Treatment,right,Incongruent,None,45,0,108,4
684.9599416,Treatment,right,Incongruent,Center,46,0,108,4
605.4854228,Treatment,right,Incongruent,Double,47,0,108,4
548.0975833,Treatment,right,Incongruent,Spatial,48,0,108,4
498.2308059,Treatment,left,Neutral,None,1,0,108,5
519.7813822,Treatment,left,Neutral,Center,2,0,108,5
504.5919055,Treatment,left,Neutral,Double,3,0,108,5
479.6610411,Treatment,left,Neutral,Spatial,4,0,108,5
604.345441,Treatment,left,Congruent,None,5,0,108,5
538.2851485,Treatment,left,Congruent,Center,6,0,108,5
608.1263448,Treatment,left,Congruent,Double,7,0,108,5
431.8100954,Treatment,left,Congruent,Spatial,8,0,108,5
595.3264239,Treatment,left,Incongruent,None,9,0,108,5
565.1432589,Treatment,left,Incongruent,Center,10,0,108,5
613.5446626,Treatment,left,Incongruent,Double,11,0,108,5
688.684246,Treatment,left,Incongruent,Spatial,12,0,108,5
668.4893524,Treatment,left,Neutral,None,13,0,108,5
531.0809669,Treatment,left,Neutral,Center,14,0,108,5
506.0627562,Treatment,left,Neutral,Double,15,0,108,5
573.2042665,Treatment,left,Neutral,Spatial,16,0,108,5
615.4006559,Treatment,left,Congruent,None,17,0,108,5
529.0749155,Treatment,left,Congruent,Center,18,0,108,5
543.1178535,Treatment,left,Congruent,Double,19,0,108,5
569.3649283,Treatment,left,Congruent,Spatial,20,0,108,5
664.7171153,Treatment,left,Incongruent,None,21,0,108,5
630.1220826,Treatment,left,Incongruent,Center,22,0,108,5
654.0204237,Treatment,left,Incongruent,Double,23,0,108,5
552.892881,Treatment,left,Incongruent,Spatial,24,0,108,5
498.6733927,Treatment,right,Neutral,None,25,0,108,5
548.9164003,Treatment,right,Neutral,Center,26,0,108,5
606.1141303,Treatment,right,Neutral,Double,27,1,108,5
501.3159184,Treatment,right,Neutral,Spatial,28,1,108,5
633.2006596,Treatment,right,Congruent,None,29,0,108,5
522.6080901,Treatment,right,Congruent,Center,30,0,108,5
499.1278997,Treatment,right,Congruent,Double,31,0,108,5
531.8552877,Treatment,right,Congruent,Spatial,32,0,108,5
650.7515719,Treatment,right,Incongruent,None,33,0,108,5
662.1187652,Treatment,right,Incongruent,Center,34,0,108,5
662.6508153,Treatment,right,Incongruent,Double,35,0,108,5
559.4684092,Treatment,right,Incongruent,Spatial,36,0,108,5
605.0404138,Treatment,right,Neutral,None,37,1,108,5
596.0377847,Treatment,right,Neutral,Center,38,0,108,5
617.9797607,Treatment,right,Neutral,Double,39,0,108,5
490.1578733,Treatment,right,Neutral,Spatial,40,0,108,5
575.8458086,Treatment,right,Congruent,None,41,0,108,5
534.1890434,Treatment,right,Congruent,Center,42,0,108,5
605.5001974,Treatment,right,Congruent,Double,43,0,108,5
472.3509676,Treatment,right,Congruent,Spatial,44,0,108,5
637.5366378,Treatment,right,Incongruent,None,45,0,108,5
607.2877773,Treatment,right,Incongruent,Center,46,0,108,5
550.1815221,Treatment,right,Incongruent,Double,47,0,108,5
558.7671455,Treatment,right,Incongruent,Spatial,48,0,108,5
580.0422136,Treatment,left,Neutral,None,1,1,108,6
552.9937455,Treatment,left,Neutral,Center,2,0,108,6
579.0338932,Treatment,left,Neutral,Double,3,0,108,6
588.471088,Treatment,left,Neutral,Spatial,4,0,108,6
640.5654511,Treatment,left,Congruent,None,5,0,108,6
486.4366037,Treatment,left,Congruent,Center,6,1,108,6
620.2337942,Treatment,left,Congruent,Double,7,0,108,6
550.3493551,Treatment,left,Congruent,Spatial,8,0,108,6
673.228849,Treatment,left,Incongruent,None,9,0,108,6
687.2026855,Treatment,left,Incongruent,Center,10,0,108,6
642.0948886,Treatment,left,Incongruent,Double,11,0,108,6
572.296748,Treatment,left,Incongruent,Spatial,12,0,108,6
570.8834174,Treatment,left,Neutral,None,13,0,108,6
594.3294317,Treatment,left,Neutral,Center,14,0,108,6
434.4421516,Treatment,left,Neutral,Double,15,0,108,6
502.2555859,Treatment,left,Neutral,Spatial,16,0,108,6
543.6443275,Treatment,left,Congruent,None,17,0,108,6
448.9941482,Treatment,left,Congruent,Center,18,0,108,6
556.1313502,Treatment,left,Congruent,Double,19,0,108,6
503.6048439,Treatment,left,Congruent,Spatial,20,0,108,6
568.7977431,Treatment,left,Incongruent,None,21,0,108,6
606.016056,Treatment,left,Incongruent,Center,22,0,108,6
636.031533,Treatment,left,Incongruent,Double,23,0,108,6
612.1442468,Treatment,left,Incongruent,Spatial,24,0,108,6
614.7190691,Treatment,right,Neutral,None,25,0,108,6
585.9570866,Treatment,right,Neutral,Center,26,0,108,6
554.625235,Treatment,right,Neutral,Double,27,0,108,6
528.3719818,Treatment,right,Neutral,Spatial,28,0,108,6
594.3300539,Treatment,right,Congruent,None,29,0,108,6
498.1703192,Treatment,right,Congruent,Center,30,0,108,6
557.6295582,Treatment,right,Congruent,Double,31,0,108,6
556.1272711,Treatment,right,Congruent,Spatial,32,0,108,6
783.7467973,Treatment,right,Incongruent,None,33,0,108,6
597.9280666,Treatment,right,Incongruent,Center,34,0,108,6
615.5876016,Treatment,right,Incongruent,Double,35,0,108,6
473.650346,Treatment,right,Incongruent,Spatial,36,0,108,6
560.3942717,Treatment,right,Neutral,None,37,0,108,6
614.4409042,Treatment,right,Neutral,Center,38,0,108,6
532.2831736,Treatment,right,Neutral,Double,39,1,108,6
538.4442868,Treatment,right,Neutral,Spatial,40,0,108,6
633.3725165,Treatment,right,Congruent,None,41,0,108,6
502.5187854,Treatment,right,Congruent,Center,42,0,108,6
545.7754336,Treatment,right,Congruent,Double,43,0,108,6
521.6266202,Treatment,right,Congruent,Spatial,44,0,108,6
654.415542,Treatment,right,Incongruent,None,45,0,108,6
630.2874529,Treatment,right,Incongruent,Center,46,0,108,6
582.3006538,Treatment,right,Incongruent,Double,47,0,108,6
522.3371146,Treatment,right,Incongruent,Spatial,48,1,108,6
626.3745459,Treatment,left,Neutral,None,1,0,109,1
619.6959555,Treatment,left,Neutral,Center,2,0,109,1
554.0815278,Treatment,left,Neutral,Double,3,1,109,1
506.5349238,Treatment,left,Neutral,Spatial,4,0,109,1
585.2767307,Treatment,left,Congruent,None,5,0,109,1
620.7015168,Treatment,left,Congruent,Center,6,0,109,1
599.9998865,Treatment,left,Congruent,Double,7,0,109,1
580.2205621,Treatment,left,Congruent,Spatial,8,0,109,1
701.1566139,Treatment,left,Incongruent,None,9,0,109,1
633.6971448,Treatment,left,Incongruent,Center,10,0,109,1
639.9822896,Treatment,left,Incongruent,Double,11,0,109,1
593.1670742,Treatment,left,Incongruent,Spatial,12,0,109,1
539.9940861,Treatment,left,Neutral,None,13,0,109,1
657.5890971,Treatment,left,Neutral,Center,14,0,109,1
487.7265199,Treatment,left,Neutral,Double,15,0,109,1
557.6152847,Treatment,left,Neutral,Spatial,16,0,109,1
538.2037984,Treatment,left,Congruent,None,17,0,109,1
505.3076822,Treatment,left,Congruent,Center,18,0,109,1
509.5544508,Treatment,left,Congruent,Double,19,0,109,1
450.1171466,Treatment,left,Congruent,Spatial,20,0,109,1
666.4954829,Treatment,left,Incongruent,None,21,0,109,1
577.5385285,Treatment,left,Incongruent,Center,22,0,109,1
622.8431679,Treatment,left,Incongruent,Double,23,0,109,1
680.8707554,Treatment,left,Incongruent,Spatial,24,0,109,1
636.879631,Treatment,right,Neutral,None,25,0,109,1
465.4205388,Treatment,right,Neutral,Center,26,0,109,1
568.8858296,Treatment,right,Neutral,Double,27,0,109,1
513.7341257,Treatment,right,Neutral,Spatial,28,0,109,1
697.121567,Treatment,right,Congruent,None,29,0,109,1
575.2573692,Treatment,right,Congruent,Center,30,0,109,1
532.0769211,Treatment,right,Congruent,Double,31,0,109,1
446.8764228,Treatment,right,Congruent,Spatial,32,0,109,1
672.3394819,Treatment,right,Incongruent,None,33,0,109,1
679.4985383,Treatment,right,Incongruent,Center,34,0,109,1
570.2984418,Treatment,right,Incongruent,Double,35,0,109,1
541.7354347,Treatment,right,Incongruent,Spatial,36,0,109,1
649.2262516,Treatment,right,Neutral,None,37,0,109,1
595.8385922,Treatment,right,Neutral,Center,38,0,109,1
530.5227672,Treatment,right,Neutral,Double,39,0,109,1
485.6244646,Treatment,right,Neutral,Spatial,40,0,109,1
586.4083686,Treatment,right,Congruent,None,41,0,109,1
605.310877,Treatment,right,Congruent,Center,42,0,109,1
547.9311625,Treatment,right,Congruent,Double,43,0,109,1
522.9328107,Treatment,right,Congruent,Spatial,44,1,109,1
751.5702792,Treatment,right,Incongruent,None,45,0,109,1
663.4684298,Treatment,right,Incongruent,Center,46,0,109,1
675.8522209,Treatment,right,Incongruent,Double,47,0,109,1
666.0198651,Treatment,right,Incongruent,Spatial,48,0,109,1
584.3611287,Treatment,left,Neutral,None,1,0,109,2
544.8907649,Treatment,left,Neutral,Center,2,0,109,2
553.3602236,Treatment,left,Neutral,Double,3,0,109,2
532.8303717,Treatment,left,Neutral,Spatial,4,0,109,2
574.9212624,Treatment,left,Congruent,None,5,0,109,2
561.3469987,Treatment,left,Congruent,Center,6,0,109,2
509.5683439,Treatment,left,Congruent,Double,7,0,109,2
527.6743698,Treatment,left,Congruent,Spatial,8,1,109,2
622.6401232,Treatment,left,Incongruent,None,9,0,109,2
608.3823498,Treatment,left,Incongruent,Center,10,0,109,2
684.577784,Treatment,left,Incongruent,Double,11,0,109,2
562.788836,Treatment,left,Incongruent,Spatial,12,0,109,2
565.1289007,Treatment,left,Neutral,None,13,0,109,2
579.2706721,Treatment,left,Neutral,Center,14,0,109,2
395.2448505,Treatment,left,Neutral,Double,15,0,109,2
515.0992871,Treatment,left,Neutral,Spatial,16,0,109,2
610.33796,Treatment,left,Congruent,None,17,0,109,2
667.2213114,Treatment,left,Congruent,Center,18,0,109,2
516.9560458,Treatment,left,Congruent,Double,19,0,109,2
469.8889313,Treatment,left,Congruent,Spatial,20,0,109,2
784.2716414,Treatment,left,Incongruent,None,21,1,109,2
638.3621676,Treatment,left,Incongruent,Center,22,0,109,2
614.7067021,Treatment,left,Incongruent,Double,23,0,109,2
605.6038606,Treatment,left,Incongruent,Spatial,24,0,109,2
577.6307888,Treatment,right,Neutral,None,25,0,109,2
489.4483779,Treatment,right,Neutral,Center,26,0,109,2
583.547691,Treatment,right,Neutral,Double,27,0,109,2
514.4504435,Treatment,right,Neutral,Spatial,28,0,109,2
595.0541203,Treatment,right,Congruent,None,29,0,109,2
484.213762,Treatment,right,Congruent,Center,30,0,109,2
505.2191704,Treatment,right,Congruent,Double,31,0,109,2
534.1190379,Treatment,right,Congruent,Spatial,32,0,109,2
622.4184894,Treatment,right,Incongruent,None,33,1,109,2
644.9768297,Treatment,right,Incongruent,Center,34,0,109,2
677.1076735,Treatment,right,Incongruent,Double,35,0,109,2
627.3639914,Treatment,right,Incongruent,Spatial,36,0,109,2
